Raw likert calculation,Likert Score,Admin Data Item,Academic Year,School Name,DESE ID,Tests Taken,Score=1,Score=2,Score=3,Score=4,Score=5,% Score 1-2,% Score 3-5
12.18,5,a-curv-i3,2021-22,Minuteman Regional Vocational Technical - Minuteman Regional High,08300605,      23,       3,       6,       6,       4,       4,  39.1,  60.9
14.219999999999999,5,a-curv-i3,2021-22,Mohawk Trail - Mohawk Trail Regional School,07170505,      38,       3,       8,      11,       8,       8,  28.9,  71.1
14.8,5,a-curv-i3,2021-22,Monomoy Regional School District - Monomoy Regional High School,07120515,     242,      12,      51,      92,      53,      34,  26.0,  74.0
8.24,5,a-curv-i3,2021-22,Monson - Monson High School,01910505,      34,       3,      17,       6,       4,       4,  58.8,  41.2
11.72,5,a-curv-i3,2021-22,Montachusett Regional Vocational Technical - Montachusett Regional Vocational Technical,08320605,     162,      21,      46,      62,      21,      12,  41.4,  58.6
14.080000000000002,5,a-curv-i3,2021-22,Mount Greylock - Mt Greylock Regional High,07150505,     284,      33,      51,      81,      70,      49,  29.6,  70.4
0.0,1,a-curv-i3,2021-22,Mystic Valley Regional Charter (District) - Mystic Valley Regional Charter School,04700105,       2,"","","","","","",""
8.7,5,a-curv-i3,2021-22,Nantucket - Nantucket High,01970505,     168,      55,      40,      39,      20,      14,  56.5,  43.5
8.540000000000001,5,a-curv-i3,2021-22,Narragansett - Narragansett Regional High,07200505,     124,      33,      38,      25,      21,       7,  57.3,  42.7
16.46,5,a-curv-i3,2021-22,Nashoba - Nashoba Regional,07250505,     515,      34,      57,     147,     144,     133,  17.7,  82.3
6.659999999999999,5,a-curv-i3,2021-22,Nashoba Valley Regional Vocational Technical - Nashoba Valley Technical High School,08520605,      96,      28,      36,      25,       5,       2,  66.7,  33.3
16.9,5,a-curv-i3,2021-22,Natick - Natick High,01980505,     904,      50,      90,     224,     288,     252,  15.5,  84.5
14.48,5,a-curv-i3,2021-22,Nauset - Nauset Regional High,06600505,     507,      31,     109,     146,     150,      71,  27.6,  72.4
17.64,5,a-curv-i3,2021-22,Needham - Needham High,01990505,     968,      25,      89,     187,     320,     347,  11.8,  88.2
4.82,4.82,a-curv-i3,2021-22,Neighborhood House Charter (District) - Neighborhood House Charter School,04440205,      58,      25,      19,      13,       1,       0,  75.9,  24.1
9.1,5,a-curv-i3,2021-22,New Bedford - New Bedford High,02010505,     539,     154,     140,     155,      65,      25,  54.5,  45.5
17.06,5,a-curv-i3,2021-22,Newburyport - Newburyport High,02040505,     373,      19,      36,     108,     129,      81,  14.7,  85.3
16.02,5,a-curv-i3,2021-22,Newton - Newton North High,02070505,"   1,177",      83,     151,     283,     328,     332,  19.9,  80.1
16.880000000000003,5,a-curv-i3,2021-22,Newton - Newton South High,02070510,     938,      42,     104,     207,     266,     319,  15.6,  84.4
13.84,5,a-curv-i3,2021-22,Norfolk County Agricultural - Norfolk County Agricultural,09150705,      13,       2,       2,       3,       6,       0,  30.8,  69.2
4.5,4.5,a-curv-i3,2021-22,North Adams - Drury High,02090505,     173,      97,      37,      23,      14,       2,  77.5,  22.5
15.040000000000001,5,a-curv-i3,2021-22,North Andover - North Andover High,02110505,     504,      33,      92,     146,     143,      90,  24.8,  75.2
13.98,5,a-curv-i3,2021-22,North Attleborough - North Attleboro High,02120505,     468,      66,      75,     136,     130,      61,  30.1,  69.9
8.58,5,a-curv-i3,2021-22,North Brookfield - North Brookfield High,02150505,      21,       6,       6,       7,       1,       1,  57.1,  42.9
12.18,5,a-curv-i3,2021-22,North Middlesex - North Middlesex Regional,07350505,     248,      39,      58,      63,      47,      41,  39.1,  60.9
15.38,5,a-curv-i3,2021-22,North Reading - North Reading High,02170505,     321,      19,      55,      90,      86,      71,  23.1,  76.9
12.26,5,a-curv-i3,2021-22,Northampton - Northampton High,02100505,     468,      60,     121,     120,     107,      60,  38.7,  61.3
4.4,4.4,a-curv-i3,2021-22,Northampton-Smith Vocational Agricultural - Smith Vocational and Agricultural High,04060705,      41,      16,      16,       6,       2,       1,  78.0,  22.0
17.1,5,a-curv-i3,2021-22,Northboro-Southboro - Algonquin Regional High,07300505,     925,      37,      97,     185,     296,     310,  14.5,  85.5
11.86,5,a-curv-i3,2021-22,Northbridge - Northbridge High,02140505,     189,      33,      44,      47,      44,      21,  40.7,  59.3
2.8,2.8,a-curv-i3,2021-22,Northeast Metropolitan Regional Vocational Technical - Northeast Metro Regional Vocational,08530605,      93,      58,      22,      11,       1,       1,  86.0,  14.0
4.0,4.0,a-curv-i3,2021-22,Northern Berkshire Regional Vocational Technical - Charles McCann Vocational Technical,08510605,      10,       5,       3,       0,       2,       0,  80.0,  20.0
13.36,5,a-curv-i3,2021-22,Norton - Norton High,02180505,     352,      22,      95,     110,      85,      40,  33.2,  66.8
13.940000000000001,5,a-curv-i3,2021-22,Norwell - Norwell High,02190505,     456,      37,     101,     128,     115,      75,  30.3,  69.7
9.76,5,a-curv-i3,2021-22,Norwood - Norwood High,02200505,     455,     127,     106,     117,      79,      26,  51.2,  48.8
10.6,5,a-curv-i3,2021-22,Old Colony Regional Vocational Technical - Old Colony Regional Vocational Technical,08550605,      83,      14,      25,      30,       9,       5,  47.0,  53.0
13.6,5,a-curv-i3,2021-22,Old Rochester - Old Rochester Regional High,07400505,     419,      64,      70,     149,      96,      40,  32.0,  68.0
11.7,5,a-curv-i3,2021-22,Oxford - Oxford High,02260505,      65,      12,      15,      24,      10,       4,  41.5,  58.5
8.36,5,a-curv-i3,2021-22,Palmer - Palmer High,02270505,      55,      15,      17,      13,       8,       2,  58.2,  41.8
4.5,4.5,a-curv-i3,2021-22,Pathfinder Regional Vocational Technical - Pathfinder Vocational Technical,08600605,     111,      52,      34,      14,       9,       2,  77.5,  22.5
0.0,1,a-curv-i3,2021-22,Paulo Freire Social Justice Charter School (District) - Paulo Freire Social Justice Charter School,35010505,      17,      15,       2,       0,       0,       0, 100.0,    .0
0.0,1,a-curv-i3,2021-22,Peabody - Peabody Personalized Remote Education Program (Peabody P.R.E.P.),02290705,       2,"","","","","","",""
12.72,5,a-curv-i3,2021-22,Peabody - Peabody Veterans Memorial High,02290510,     483,      63,     113,     144,     128,      35,  36.4,  63.6
12.36,5,a-curv-i3,2021-22,Pembroke - Pembroke High School,02310505,     461,      65,     111,     115,     108,      62,  38.2,  61.8
14.580000000000002,5,a-curv-i3,2021-22,Pentucket - Pentucket Regional Sr High,07450505,     328,      23,      66,     114,      82,      43,  27.1,  72.9
11.5,5,a-curv-i3,2021-22,Pioneer Charter School of Science (District) - Pioneer Charter School of Science,04940205,     127,      26,      28,      36,      31,       6,  42.5,  57.5
14.440000000000001,5,a-curv-i3,2021-22,Pioneer Charter School of Science II (PCSS-II) (District) - Pioneer Charter School of Science II (PCSS-II),35060505,     151,      23,      19,      54,      37,      18,  27.8,  72.2
7.24,5,a-curv-i3,2021-22,Pioneer Valley - Pioneer Valley Regional,07500505,      58,      13,      24,      11,       6,       4,  63.8,  36.2
0.0,1,a-curv-i3,2021-22,Pioneer Valley Performing Arts Charter Public (District) - Pioneer Valley Performing Arts Charter Public School,04790505,       2,"","","","","","",""
9.84,5,a-curv-i3,2021-22,Pittsfield - Pittsfield High,02360505,     333,      67,     102,     102,      47,      15,  50.8,  49.2
6.9799999999999995,5,a-curv-i3,2021-22,Pittsfield - Taconic High,02360510,     215,      85,      55,      49,      19,       7,  65.1,  34.9
14.419999999999998,5,a-curv-i3,2021-22,Plymouth - Plymouth North High,02390505,     340,      29,      66,      93,      99,      53,  27.9,  72.1
12.64,5,a-curv-i3,2021-22,Plymouth - Plymouth South High,02390515,     484,      60,     118,     145,     114,      47,  36.8,  63.2
4.2,4.2,a-curv-i3,2021-22,Prospect Hill Academy Charter (District) - Prospect Hill Academy Charter School,04870550,     157,      75,      49,      23,       9,       1,  79.0,  21.0
11.379999999999999,5,a-curv-i3,2021-22,Quabbin - Quabbin Regional High School,07530505,     144,      15,      47,      35,      31,      16,  43.1,  56.9
15.719999999999999,5,a-curv-i3,2021-22,Quaboag Regional - Quaboag Regional High,07780505,     182,       9,      30,      61,      49,      33,  21.4,  78.6
14.919999999999998,5,a-curv-i3,2021-22,Quincy - North Quincy High,02430510,     618,      72,      85,     145,     184,     132,  25.4,  74.6
13.7,5,a-curv-i3,2021-22,Quincy - Quincy High,02430505,     444,      56,      84,     112,     111,      81,  31.5,  68.5
9.620000000000001,5,a-curv-i3,2021-22,Ralph C Mahar - Ralph C Mahar Regional,07550505,      27,       5,       9,       7,       5,       1,  51.9,  48.1
6.459999999999999,5,a-curv-i3,2021-22,Randolph - Randolph High,02440505,      96,      38,      27,      19,       9,       3,  67.7,  32.3
14.16,5,a-curv-i3,2021-22,Reading - Reading Memorial High,02460505,     593,      59,     114,     178,     162,      80,  29.2,  70.8
10.559999999999999,5,a-curv-i3,2021-22,Revere - Revere High,02480505,     528,     115,     134,     134,      87,      58,  47.2,  52.8
11.620000000000001,5,a-curv-i3,2021-22,Rising Tide Charter Public (District) - Rising Tide Charter Public School,04830305,      31,       5,       8,      11,       7,       0,  41.9,  58.1
7.58,5,a-curv-i3,2021-22,Rockland - Rockland Senior High,02510505,     206,      76,      52,      52,      20,       6,  62.1,  37.9
10.5,5,a-curv-i3,2021-22,Rockport - Rockport High,02520510,     122,      15,      43,      41,      15,       8,  47.5,  52.5
3.0,3.0,a-curv-i3,2021-22,Roxbury Preparatory Charter (District) - Roxbury Preparatory Charter School,04840505,     960,     620,     196,     116,      21,       7,  85.0,  15.0
8.26,5,a-curv-i3,2021-22,Salem - Salem High,02580505,     143,      54,      30,      29,      22,       8,  58.7,  41.3
8.559999999999999,5,a-curv-i3,2021-22,Salem Academy Charter (District) - Salem Academy Charter School,04850485,     276,      87,      71,      67,      42,       9,  57.2,  42.8
12.440000000000001,5,a-curv-i3,2021-22,Sandwich - Sandwich High,02610505,     328,      52,      72,      97,      70,      37,  37.8,  62.2
7.42,5,a-curv-i3,2021-22,Saugus - Saugus High,02620505,     248,      96,      60,      51,      38,       3,  62.9,  37.1
13.540000000000001,5,a-curv-i3,2021-22,Scituate - Scituate High School,02640505,     554,      57,     122,     172,     128,      75,  32.3,  67.7
9.82,5,a-curv-i3,2021-22,Seekonk - Seekonk High,02650505,     265,      80,      55,      57,      43,      30,  50.9,  49.1
17.880000000000003,5,a-curv-i3,2021-22,Sharon - Sharon High,02660505,     866,      30,      62,     118,     264,     392,  10.6,  89.4
16.7,5,a-curv-i3,2021-22,Shrewsbury - Shrewsbury High School,02710505,     971,      57,     103,     212,     316,     283,  16.5,  83.5
13.52,5,a-curv-i3,2021-22,Silver Lake - Silver Lake Regional High,07600505,     510,      49,     116,     163,     123,      59,  32.4,  67.6
14.12,5,a-curv-i3,2021-22,Sizer School: A North Central Charter Essential (District) - Sizer School: A North Central Charter Essential School,04740505,      17,       3,       2,       4,       6,       2,  29.4,  70.6
15.459999999999999,5,a-curv-i3,2021-22,Somerset Berkley Regional School District - Somerset Berkley Regional High School,07630505,     419,      33,      62,     112,     141,      71,  22.7,  77.3
11.24,5,a-curv-i3,2021-22,Somerville - Somerville High,02740505,     537,     113,     122,     124,     119,      59,  43.8,  56.2
14.9,5,a-curv-i3,2021-22,South Hadley - South Hadley High,02780505,     141,      10,      26,      56,      30,      19,  25.5,  74.5
7.44,5,a-curv-i3,2021-22,South Middlesex Regional Vocational Technical - Joseph P Keefe Technical High School,08290605,      86,      27,      27,      21,       9,       2,  62.8,  37.2
8.459999999999999,5,a-curv-i3,2021-22,South Shore Charter Public (District) - South Shore Charter Public School,04880550,     111,      26,      38,      25,      13,       9,  57.7,  42.3
1.8199999999999998,1.82,a-curv-i3,2021-22,South Shore Regional Vocational Technical - So Shore Vocational Technical High,08730605,      11,       4,       6,       0,       1,       0,  90.9,   9.1
7.7,5,a-curv-i3,2021-22,Southbridge - Southbridge High School,02770515,      52,      19,      13,      12,       8,       0,  61.5,  38.5
7.659999999999999,5,a-curv-i3,2021-22,Southeastern Regional Vocational Technical - Southeastern Regional Vocational Technical,08720605,     167,      55,      48,      48,      12,       4,  61.7,  38.3
11.76,5,a-curv-i3,2021-22,Southern Berkshire - Mt Everett Regional,07650505,      51,       8,      13,      17,       7,       6,  41.2,  58.8
9.940000000000001,5,a-curv-i3,2021-22,Southern Worcester County Regional Vocational School District - Bay Path Regional Vocational Technical High School,08760605,     155,      30,      48,      34,      33,      10,  50.3,  49.7
10.3,5,a-curv-i3,2021-22,Southwick-Tolland-Granville Regional School District - Southwick Regional School,07660505,      99,      20,      28,      32,      11,       8,  48.5,  51.5
11.92,5,a-curv-i3,2021-22,Spencer-E Brookfield - David Prouty High,07670505,      52,      11,      10,      16,      11,       4,  40.4,  59.6
6.959999999999999,5,a-curv-i3,2021-22,Springfield - Conservatory of the Arts,02810475,      23,       8,       7,       8,       0,       0,  65.2,  34.8
5.7,5,a-curv-i3,2021-22,Springfield - High School Of Commerce,02810510,     239,     126,      45,      54,       9,       5,  71.5,  28.5
4.92,4.92,a-curv-i3,2021-22,Springfield - John J Duggan Middle,02810320,      57,      27,      16,       8,       4,       2,  75.4,  24.6
4.36,4.36,a-curv-i3,2021-22,Springfield - Roger L. Putnam Vocational Technical Academy,02810620,     124,      63,      34,      20,       6,       1,  78.2,  21.8
6.58,5,a-curv-i3,2021-22,Springfield - Springfield Central High,02810500,     377,     156,      97,      93,      22,       9,  67.1,  32.9
2.98,2.98,a-curv-i3,2021-22,Springfield - Springfield High School of Science and Technology,02810530,     134,      77,      37,      19,       1,       0,  85.1,  14.9
5.04,5,a-curv-i3,2021-22,Springfield - The Springfield Renaissance School an Expeditionary Learning School,02810205,     131,      63,      35,      23,       9,       1,  74.8,  25.2
0.0,1,a-curv-i3,2021-22,Springfield - The Springfield Virtual School,02810705,       1,"","","","","","",""
3.22,3.22,a-curv-i3,2021-22,Springfield International Charter (District) - Springfield International Charter School,04410505,     143,      71,      49,      17,       6,       0,  83.9,  16.1
12.959999999999999,5,a-curv-i3,2021-22,Stoneham - Stoneham High,02840505,     264,      34,      59,      85,      66,      20,  35.2,  64.8
11.02,5,a-curv-i3,2021-22,Stoughton - Stoughton High,02850505,     245,      52,      58,      58,      48,      29,  44.9,  55.1
0.0,1,a-curv-i3,2021-22,Sturgis Charter Public (District) - Sturgis Charter Public School,04890505,       1,"","","","","","",""
10.22,5,a-curv-i3,2021-22,Sutton - Sutton High School,02900510,     223,      40,      69,      52,      46,      16,  48.9,  51.1
13.34,5,a-curv-i3,2021-22,Swampscott - Swampscott High,02910505,     411,      49,      88,     123,     107,      44,  33.3,  66.7
11.98,5,a-curv-i3,2021-22,Swansea - Joseph Case High,02920505,     157,      27,      36,      66,      22,       6,  40.1,  59.9
