Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Location Latitude,Location Longitude,Distribution Channel,User Language,district_code,school_code,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,s-emsa-q1,s-emsa-q2,s-emsa-q3,s-tint-q1,s-tint-q2,#N/A,s-tint-q4,s-tint-q5,s-acpr-q1,s-acpr-q2,s-acpr-q3,s-acpr-q4,#N/A,#N/A,s-cure-q3,s-cure-q4,#N/A,s-sten-q2,s-sten-q3,s-sper-q1,s-sper-q2,s-sper-q3,s-sper-q4,s-civp-q1,s-civp-q2,s-civp-q3,s-civp-q4,s-grmi-q1,#N/A,#N/A,s-grmi-q4,s-appa-q1,s-appa-q2,#N/A,s-peff-q1,s-peff-q2,s-peff-q3,s-peff-q4,s-peff-q5,s-peff-q6,s-sbel-q1,s-sbel-q2,s-sbel-q3,s-sbel-q4,s-sbel-q5,s-phys-q1,s-phys-q2,s-phys-q3,s-phys-q4,s-vale-q1,#N/A,#N/A,s-vale-q4,#N/A,s-acst-q2,s-acst-q3,#N/A,#N/A,s-grit-q1,s-grit-q2,s-grit-q3,s-grit-q4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021-05-05 7:54:12,2021-05-05 8:09:28,0,50.207.254.136,100,916,1,2021-05-05 8:09:29,R_1Qc4hVUI82t1gMO,,,,,42.14759827,-71.5318985,anonymous,EN,7,26,5,17,108,,8,2,,2,1,2,,,,,,,,,,1,1,4,5,2,3,2,1,2,1,1,2,2,1,1,3,2,3,4,1,3,2,,,,,,,,,,,,1,2,5,1,2,2,3,2,2,3,4,,,,,,,,,,,,3,4,2,3,4,3,4,2,4,,,,,,,2,,5,,EN,,Science teacher,,
2021-05-05 7:58:44,2021-05-05 8:09:28,0,50.207.254.128,100,643,1,2021-05-05 8:09:29,R_Z1tCpfIAhDtOmmB,,,,,45.51919556,-122.6901016,anonymous,EN,7,26,9,13,107,1707,8,2,,,,,,,,,,,,,,,,,,,,,4,5,4,4,,,,,,,,,4,3,4,,,,,,,2,2,3,2,4,3,1,4,4,4,2,3,3,4,5,3,4,3,3,2,3,4,3,2,3,2,2,,,,,,5,4,4,3,5,4,4,4,5,4,1,,4,,EN,Math teacher,,,
2021-05-05 7:56:12,2021-05-05 8:09:31,0,50.207.254.136,100,798,1,2021-05-05 8:09:31,R_2zOoTS3bIbIlmOf,,,,,45.51919556,-122.6901016,anonymous,EN,7,26,10,24,107,,8,1,,4,3,1,,,,,,,,,,5,3,5,4,4,4,3,3,4,2,3,5,5,5,5,2,2,4,4,2,1,1,,,,,,,,,,,,4,3,4,2,5,4,4,2,3,4,2,,,,,,,,,,,,4,3,5,4,5,5,5,2,3,,,,,,,2,,4,,EN,,,,English teacher
2021-05-05 7:51:42,2021-05-05 8:09:32,0,50.207.254.136,100,1070,1,2021-05-05 8:09:33,R_9yk3q0tYoRI4Ifv,,,,,42.14759827,-71.5318985,anonymous,PT-BR,7,26,7,26,108,,7,2,,,,,,,,,,,,,,,,,,,,,5,5,3,5,,,,,,,,,2,3,4,,,,,,,4,4,4,4,4,1,2,3,2,5,3,3,5,5,5,4,1,1,3,4,3,2,5,3,1,3,4,,,,,,4,4,1,4,5,4,5,4,4,5,1,,6,,PT-BR,Professor de Matemática,,,
2021-05-05 7:56:57,2021-05-05 8:09:36,0,50.207.254.136,100,759,1,2021-05-05 8:09:37,R_qymjULJAgWdI7K1,,,,,45.51919556,-122.6901016,anonymous,EN,7,26,12,16,107,,8,3,,2,1,1,,,,,,,,,,1,3,4,2,4,3,1,1,4,3,3,3,2,4,3,4,4,3,3,1,2,4,,,,,,,,,,,,2,2,4,2,4,2,1,3,3,4,4,,,,,,,,,,,,3,1,3,3,3,1,4,2,3,,,,,,,2,,4,,EN,,,,English teacher
2021-05-05 7:58:58,2021-05-05 8:09:37,0,96.230.206.233,100,638,1,2021-05-05 8:09:37,R_3oz8GTqIU686J3V,,,,,42.14759827,-71.5318985,anonymous,EN,7,26,8,28,108,,8,3,,4,1,1,,,,,,,,,,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,3,2,1,3,1,1,1,,,,,,,1,4,3,1,1,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,4,4,4,5,4,1,4,4,3,1,2,2,,4,,EN,Math teacher,,,
2021-05-05 7:54:54,2021-05-05 8:09:38,0,50.207.254.136,100,883,1,2021-05-05 8:09:38,R_2B9u8w0gXZqyIrA,,,,,45.51919556,-122.6901016,anonymous,EN,7,26,4,4,109,,7,2,,3,2,3,,,,,,,,,,3,3,4,4,2,3,2,3,3,3,4,2,3,3,3,3,4,3,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,4,4,2,3,2,3,3,3,3,3,2,3,2,2,3,4,4,4,3,4,,,,,,,1,,4,,EN,,,Social Studies teacher,
2021-05-05 7:52:15,2021-05-05 8:09:41,0,96.230.205.184,100,1045,1,2021-05-05 8:09:42,R_2wcNfL45U2PPSRs,,,,,42.14759827,-71.5318985,anonymous,EN,7,26,5,6,110,,6,4,I was hybrid but switched to remote.,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,4,,,,,,,,,,3,3,1,4,3,4,3,3,1,5,4,3,4,4,4,4,4,4,3,3,3,4,3,3,3,3,3,4,4,3,4,3,,,,,5,4,4,5,5,5,1,,4,,EN,,Science teacher,,
2021-05-05 7:49:41,2021-05-05 8:09:42,0,50.207.254.136,100,1201,1,2021-05-05 8:09:42,R_2pMk0PeIJZnjzRY,,,,,42.14759827,-71.5318985,anonymous,EN,7,26,4,27,110,6705,6,2,,2,2,2,,,,,,,,,,3,4,4,5,3,3,4,3,3,2,3,3,3,3,3,3,4,4,3,2,2,2,,,,,,,,,,,,,,,,,,,,,,,3,4,4,4,3,3,4,3,3,4,4,4,3,4,4,4,5,4,4,5,,,,,,,2,,5,,EN,,,Social Studies teacher,
2021-05-05 7:50:24,2021-05-05 8:09:46,0,50.207.254.116,100,1162,1,2021-05-05 8:09:47,R_3PmG5x5MJwyvXOG,,,,,42.14759827,-71.5318985,anonymous,EN,7,26,9,23,108,4324,7,2,,,,,,,,,,,,,,3,4,3,4,2,2,3,,,,,3,2,3,2,,,,,,,,,,,,,,5,3,3,3,3,1,2,4,1,2,2,2,3,2,1,3,4,5,1,1,5,1,4,3,3,4,3,,,,,,,,,,4,3,4,3,3,4,3, im a apache attack helicopter / im kidding im a male,7,i am a mercain ,EN,,,,English teacher
2021-05-05 7:56:54,2021-05-05 8:09:48,0,50.207.254.128,100,774,1,2021-05-05 8:09:49,R_r6yrN3Isz8GgzVT,,,,,42.14759827,-71.5318985,anonymous,EN,7,26,1,7,110,,6,2,,,,,,,,,,,,,,,,,,,,,3,3,1,3,,,,,,,,,2,1,4,,,,,,,4,4,3,4,2,1,1,4,1,3,3,4,5,2,3,3,1,2,5,4,3,3,3,4,3,5,3,,,,,,4,4,4,5,4,5,3,4,4,4,2,,,,EN,,Science teacher,,
2021-05-05 7:51:01,2021-05-05 8:09:57,0,50.207.254.136,100,1136,1,2021-05-05 8:09:58,R_1F3Su0SpcD1WL1r,,,,,45.51919556,-122.6901016,anonymous,EN,7,26,4,10,109,,7,4,,2,2,2,,,,,,,,,,3,3,3,3,1,2,2,2,2,2,2,2,3,2,3,4,4,3,3,3,3,3,,,,,,,,,,,,2,2,4,2,2,2,3,3,2,3,2,,,,,,,,,,,,1,1,2,1,2,2,2,4,3,,,,,,,4,,6,,EN,Math teacher,,,
2021-05-05 7:58:18,2021-05-05 8:09:58,0,50.207.254.117,100,699,1,2021-05-05 8:09:58,R_VWOq39diw3xEZcB,,,,,42.14759827,-71.5318985,anonymous,EN,7,26,3,6,110,6952,6,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,3,4,3,3,,,,,,,,,,4,5,3,5,3,2,1,5,1,4,4,4,5,3,3,3,4,5,4,4,3,4,2,3,4,5,4,5,3,5,5,5,,,,,5,4,5,4,5,5,2,,"3,4,5",,EN,,Science teacher,,
2021-05-05 7:59:38,2021-05-05 8:10:04,0,71.232.170.82,100,626,1,2021-05-05 8:10:04,R_3imLegrez5836G8,,,,,42.14759827,-71.5318985,anonymous,EN,7,26,3,28,108,,8,1,,3,3,2,,,,,,,,,,4,3,2,5,1,2,2,5,5,5,5,3,4,4,3,3,3,3,4,4,5,4,,,,,,,,,,,,,,,,,,,,,,,5,4,4,4,3,3,2,3,2,4,3,3,2,4,2,2,4,4,2,4,,,,,,,1,,"4,5",,EN,,Science teacher,,
2021-05-05 7:55:04,2021-05-05 8:10:04,0,50.207.254.136,100,900,1,2021-05-05 8:10:05,R_3qeteMmxvUX6MEE,,,,,42.14759827,-71.5318985,anonymous,EN,7,26,12,9,109,Alex,6,2,,5,5,3,,,,,,,,,,2,3,2,2,2,3,4,3,4,1,2,3,4,3,3,2,1,4,,2,3,1,,,,,,,,,,,,3,2,2,1,5,3,2,4,3,4,3,,,,,,,,,,,,3,1,3,3,4,3,2,5,3,,,,,,,2,,4,,EN,Math teacher,,,
2021-05-05 7:58:51,2021-05-05 8:10:06,0,50.207.254.136,100,674,1,2021-05-05 8:10:07,R_1HiCIm8oXvUdAqN,,,,,45.51919556,-122.6901016,anonymous,EN,7,26,7,5,107,4763,8,2,,,,,,,,,,,,,,3,4,4,4,2,2,2,,,,,4,4,4,4,,,,,,,,,,,,,,4,4,4,4,2,1,1,4,1,4,3,3,4,2,3,2,3,4,3,4,4,4,4,3,3,4,4,,,,,,,,,,4,4,4,3,3,4,1,,5,,EN,,,,English teacher
2021-05-05 7:49:31,2021-05-05 8:10:06,0,50.207.254.136,100,1235,1,2021-05-05 8:10:07,R_3QXmgHtk7CdZoZg,,,,,45.51919556,-122.6901016,anonymous,EN,7,26,2,26,109,,7,3,,2,2,1,,,,,,,,,,4,3,4,4,3,3,2,2,2,3,4,1,2,3,3,4,5,2,3,4,5,1,,,,,,,4,4,3,4,2,,,,,,,,,,,,,,,,,,,,,,,3,3,2,3,4,4,5,1,5,4,5,4,5,5,5,2,,4,,EN,,,Social Studies teacher,
2021-05-05 7:59:18,2021-05-05 8:10:09,0,50.207.254.135,100,650,1,2021-05-05 8:10:09,R_1FnQx1iK0uKKk51,,,,,42.14759827,-71.5318985,anonymous,EN,7,26,10,24,108,,7,1,,,,,,,,,,,,,,,,,,,,,3,3,4,3,,,,,,,,,2,2,4,,,,,,,3,3,3,3,2,1,2,4,1,1,3,1,3,3,3,3,2,2,3,2,3,2,1,3,2,2,2,,,,,,4,4,5,4,4,4,4,3,4,4,2,,6,,EN,,,Social Studies teacher,
2021-05-05 7:56:52,2021-05-05 8:10:12,0,50.207.254.136,100,800,1,2021-05-05 8:10:13,R_3iwDviujhYDEFyF,,,,,45.51919556,-122.6901016,anonymous,EN,7,26,5,6,110,5846,6,2,,2,1,1,,,,,,,,,,3,2,4,4,3,3,4,3,3,1,3,4,4,4,4,4,4,4,4,3,3,2,,,,,,,4,4,3,4,3,,,,,,,,,,,,,,,,,,,,,,,3,1,4,2,3,4,3,2,4,4,4,3,3,4,4,1,,,,EN,,,,English teacher
2021-05-05 7:58:49,2021-05-05 8:10:15,0,50.207.254.136,100,686,1,2021-05-05 8:10:16,R_3JKlMZa95jZcc6d,,,,,45.51919556,-122.6901016,anonymous,EN,7,26,1,7,108,5389,8,3,,,2,1,,,,,,,,,,1,5,4,4,1,2,2,2,2,2,2,3,4,4,4,3,4,3,3,3,4,2,,,,,,,,,,,,2,2,4,1,3,3,2,3,3,4,3,,,,,,,,,,,,4,2,2,4,4,4,4,3,5,,,,,,,2,,4,,EN,,,,English teacher
2021-05-05 8:01:15,2021-05-05 8:10:17,0,98.217.7.210,100,542,1,2021-05-05 8:10:18,R_RakBkPhWkbdBEiJ,,,,,42.2545929,-71.45639801,anonymous,EN,7,26,2,24,109,,7,1,,2,2,1,,,,,,,,,,3,3,4,4,1,1,1,2,1,1,2,1,1,1,2,2,3,3,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,1,3,2,2,2,1,1,1,1,1,2,3,2,4,3,4,2,4,5,4,,,,,,,2,,4,,EN,Math teacher,,,
2021-05-05 7:54:15,2021-05-05 8:10:17,0,50.207.254.136,100,961,1,2021-05-05 8:10:18,R_3C2YF5NaqJbJ29j,,,,,42.14759827,-71.5318985,anonymous,EN,7,26,10,2,108,,6,2,,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,,,,,,,,,,4,4,4,3,3,1,2,4,1,3,2,3,3,2,3,3,4,4,3,3,3,2,2,3,3,3,3,4,1,3,4,2,,,,,4,5,4,4,4,3,2,,5,,EN,,,Social Studies teacher,
2021-05-05 7:42:23,2021-05-05 8:10:18,0,50.207.254.136,100,1674,1,2021-05-05 8:10:18,R_558bjditygogghj,,,,,45.51919556,-122.6901016,anonymous,EN,7,26,8,7,109,,6,2,,3,2,2,,,,,,,,,,3,3,4,4,3,4,5,5,5,4,5,4,3,4,5,4,4,4,4,4,2,4,,,,,,,5,4,4,5,4,,,,,,,,,,,,,,,,,,,,,,,4,3,3,3,5,5,5,5,5,5,5,,4,4,5,2,,7,Brazilian,EN,,Science teacher,,
2021-05-05 7:56:15,2021-05-05 8:10:18,0,50.207.254.116,100,842,1,2021-05-05 8:10:19,R_D1AZmoPr3VjUcb7,,,,,42.14759827,-71.5318985,anonymous,EN,7,26,1,8,109,,7,2,,5,2,3,,,,,,,,,,2,5,3,3,4,4,2,4,4,5,3,5,4,5,5,5,5,5,5,2,5,1,,,,,,,1,4,3,3,3,,,,,,,,,,,,,,,,,,,,,,,3,3,4,4,5,4,5,5,5,4,5,5,,5,4,2,,5,,EN,,,Social Studies teacher,
2021-05-05 7:56:38,2021-05-05 8:10:24,0,50.207.254.129,100,826,1,2021-05-05 8:10:25,R_3g7rBygDyiPif1Q,,,,,42.14759827,-71.5318985,anonymous,ES,7,26,4,8,111,,8,2,,,,,,,,,,,,,,3,4,3,3,5,4,4,,,,,4,4,3,3,,,,,,,,,,,,,,3,3,2,3,3,4,2,2,3,5,3,4,5,2,3,3,3,3,3,4,4,5,3,3,3,5,4,,,,,,,,,,4,2,3,4,4,4,2,,"2,3,4",,ES,maestro de matemáticas,,,
2021-05-05 7:57:45,2021-05-05 8:10:27,0,50.207.254.129,100,761,1,2021-05-05 8:10:29,R_2fNoAa3vkVermQp,,,,,42.14759827,-71.5318985,anonymous,EN,7,26,4,23,108,5516,8,2,,2,2,1,,,,,,,,,,4,4,4,4,4,4,5,3,3,3,3,3,4,4,4,3,4,4,4,4,3,4,,,,,,,4,4,4,4,3,,,,,,,,,,,,,,,,,,,,,,,4,3,4,4,4,3,4,3,3,4,4,4,4,4,4,2,,4,,EN,,,Social Studies teacher,
2021-05-05 7:52:14,2021-05-05 8:10:29,0,98.216.221.75,100,1094,1,2021-05-05 8:10:29,R_YYc1ALTv6Ki9chb,,,,,42.14759827,-71.5318985,anonymous,EN,7,26,10,30,109,,6,1,,4,2,2,,,,,,,,,,1,4,4,4,2,2,2,5,5,5,5,4,4,5,4,4,4,4,5,4,5,5,,,,,,,,,,,,,,,,,,,,,,,1,2,3,3,2,4,2,3,4,2,3,5,3,3,4,4,4,5,5,4,,,,,,,1,,4,,EN,,maestro de ciencias,,
2021-05-05 7:56:45,2021-05-05 8:10:32,0,50.207.254.136,100,827,1,2021-05-05 8:10:33,R_3kLp0zwBwnnAlwy,,,,,42.14759827,-71.5318985,anonymous,EN,7,26,6,5,108,4353,8,2,,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,4,5,3,4,,,,,,,,,,5,5,5,4,2,2,2,3,2,4,2,4,2,3,4,5,2,1,4,4,5,3,1,3,4,5,4,3,2,2,2,4,,,,,3,3,3,2,2,3,2,,5,,EN,,,,English teacher
2021-05-05 7:57:03,2021-05-05 8:10:34,0,50.207.254.136,100,810,1,2021-05-05 8:10:35,R_1mq75XoPwStYM7C,,,,,42.14759827,-71.5318985,anonymous,EN,7,26,2,15,110,,6,2,,,,,,,,,,,,,,,,,,,,,3,5,4,4,,,,,,,,,2,3,2,,,,,,,4,5,5,4,4,3,3,4,2,5,4,4,5,3,5,5,5,4,4,4,3,5,2,5,4,4,4,,,,,,5,4,4,5,5,5,4,5,5,5,1,,5,,EN,,Science teacher,,
2021-05-05 7:52:15,2021-05-05 8:10:35,0,96.230.205.144,100,1099,1,2021-05-05 8:10:36,R_1173yDK3LmaGMQf,,,,,42.14759827,-71.5318985,anonymous,EN,7,26,12,5,109,,6,1,,1,1,1,,,,,,,,,,3,3,5,4,4,4,2,1,3,3,2,3,3,3,3,4,4,4,4,3,2,1,,,,,,,4,4,3,4,4,,,,,,,,,,,,,,,,,,,,,,,4,2,4,4,5,4,5,4,4,4,4,5,4,4,4,2,,5,,EN,,,Social Studies teacher,
2021-05-05 7:49:08,2021-05-05 8:10:37,0,50.207.254.136,100,1289,1,2021-05-05 8:10:37,R_aaSk3opEVNTBDCV,,,,,45.51919556,-122.6901016,anonymous,EN,7,26,6,12,108,229,7,1,,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,4,4,2,4,,,,,,,,,,4,4,4,5,4,1,1,5,1,5,,4,4,4,5,5,4,3,4,,2,4,1,3,3,2,2,5,3,4,4,5,,,,,5,5,4,5,4,5,1,,5,,EN,,Science teacher,,
2021-05-05 7:56:09,2021-05-05 8:10:38,0,50.207.254.117,100,868,1,2021-05-05 8:10:38,R_3EZsSVh3CDJL07K,,,,,42.14759827,-71.5318985,anonymous,EN,7,26,10,13,109,6094,6,3,,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,4,,,,,,,,,,4,3,5,4,2,2,3,4,2,5,3,3,4,3,3,4,2,5,4,4,4,5,5,3,2,3,4,4,4,4,3,4,,,,,4,4,5,4,3,4,2,,"3,5",,EN,Math teacher,,,
2021-05-05 7:53:57,2021-05-05 8:10:38,0,50.207.254.117,100,1001,1,2021-05-05 8:10:39,R_2q48fdqaKfatNeq,,,,,42.14759827,-71.5318985,anonymous,EN,7,26,6,,,6891,6,2,,3,2,3,,,,,,,,,,2,4,5,5,2,3,5,4,5,4,5,5,5,5,5,5,5,4,5,1,4,2,,,,,,,,,,,,,,,,,,,,,,,2,4,4,5,4,5,2,3,2,2,4,4,3,3,3,4,4,3,2,3,,,,,,,1,,"3,4",,EN,Math teacher,,,
2021-05-05 7:58:55,2021-05-05 8:10:38,0,50.207.254.136,100,702,1,2021-05-05 8:10:39,R_e4ofAdnagtzh95f,,,,,45.51919556,-122.6901016,anonymous,EN,7,26,11,18,109,5850,6,2,,,,,,,,,,,,,,3,3,4,4,5,5,4,,,,,3,3,3,3,,,,,,,,,,,,,,4,3,4,3,4,2,1,4,2,4,3,4,4,3,4,4,5,3,3,4,3,3,4,3,4,3,3,,,,,,,,,,5,4,5,4,4,5,2,,5,,EN,,Science teacher,,
2021-05-05 7:57:58,2021-05-05 8:10:39,0,50.207.254.136,100,760,1,2021-05-05 8:10:40,R_1mQxdWJg66M1tPZ,,,,,45.51919556,-122.6901016,anonymous,EN,7,26,12,31,109,0M005076,6,2,,3,4,4,,,,,,,,,,3,3,5,5,4,5,4,5,5,3,5,4,5,5,5,4,5,4,4,2,4,5,,,,,,,,,,,,,,,,,,,,,,,3,4,4,5,3,4,3,3,4,3,3,3,2,4,4,3,5,4,4,4,,,,,,,1,,6,,EN,,Science teacher,,
2021-05-05 7:59:10,2021-05-05 8:10:39,0,98.216.63.155,100,689,1,2021-05-05 8:10:40,R_2q1VsfugdJngOkE,,,,,42.14759827,-71.5318985,anonymous,EN,7,26,3,19,110,7620,6,1,,,,,,,,,,,,,,3,5,4,4,2,3,2,,,,,3,3,3,2,,,,,,,,,,,,,,3,4,3,4,3,1,1,4,1,4,2,2,2,4,4,3,3,2,3,4,1,3,2,3,2,2,4,,,,,,,,,,4,3,4,2,4,3,1,,6,,EN,Math teacher,,,
2021-05-05 7:45:12,2021-05-05 8:10:41,0,50.207.254.136,100,1528,1,2021-05-05 8:10:41,R_2P1KOveGkwtcCFw,,,,,45.51919556,-122.6901016,anonymous,EN,7,1,7,6,110,6987,6,3,,3,1,4,,,,,,,,,,2,3,3,4,4,4,3,3,2,2,3,3,3,3,4,3,3,3,3,3,2,4,,,,,,,,,,,,2,3,4,1,4,3,4,4,1,2,3,,,,,,,,,,,,2,3,3,3,4,5,,,,,,,,,,1,,7,Hispanic and American ,EN,Math teacher,,,
2021-05-05 7:57:36,2021-05-05 8:10:44,0,50.207.254.136,100,788,1,2021-05-05 8:10:45,R_1l47OTG4JsiN0Ud,,,,,42.14759827,-71.5318985,anonymous,PT-BR,7,26,3,19,107,,8,3,,2,2,2,,,,,,,,,,3,3,3,3,3,3,3,3,2,2,2,3,3,3,1,3,4,3,4,5,3,4,,,,,,,,,,,,2,1,4,1,4,3,3,3,4,4,3,,,,,,,,,,,,3,4,3,3,4,4,4,4,3,,,,,,,1,,7,,PT-BR,,,,Professor de Inglês
2021-05-05 7:57:57,2021-05-05 8:10:45,0,50.207.254.135,100,768,1,2021-05-05 8:10:45,R_2Tt2UsyfB30RHBD,,,,,45.51919556,-122.6901016,anonymous,EN,7,26,10,3,109,6650,6,2,,,,,,,,,,,,,,3,4,5,5,4,4,4,,,,,4,4,5,4,,,,,,,,,,,,,,4,3,3,4,4,2,1,5,1,5,4,4,5,2,3,2,5,5,4,5,4,5,3,4,4,4,4,,,,,,,,,,5,5,5,4,4,5,1,,"2,5",,EN,,,Social Studies teacher,
2021-05-05 7:53:50,2021-05-05 8:10:46,0,96.230.202.69,100,1015,1,2021-05-05 8:10:47,R_1mErFpW5RbdB9l6,,,,,42.14759827,-71.5318985,anonymous,EN,7,26,11,19,109,,6,1,,,,,,,,,,,,,,4,3,3,4,5,4,2,,,,,4,4,3,3,,,,,,,,,,,,,,4,3,3,3,4,1,1,4,1,3,4,3,3,2,2,1,1,1,3,5,2,4,2,3,1,4,3,,,,,,,,,,3,3,3,3,2,2,2,,"6,7",irishe,EN,Math teacher,,,
2021-05-05 7:45:47,2021-05-05 8:10:47,0,50.207.254.136,100,1499,1,2021-05-05 8:10:47,R_D0kWV0gH5zDSfp7,,,,,42.14759827,-71.5318985,anonymous,EN,7,26,12,9,108,,7,,,4,2,2,,,,,,,,,,3,3,3,3,3,4,2,3,3,2,3,2,3,3,2,5,4,3,5,4,1,2,,,,,,,,,,,,1,1,2,1,5,4,5,4,3,4,3,,,,,,,,,,,,1,3,3,3,2,3,3,3,2,,,,,,,2,,4,,EN,,,,English teacher
2021-05-05 7:52:57,2021-05-05 8:10:49,0,50.207.254.135,100,1071,1,2021-05-05 8:10:50,R_1CJVIyoJ83HxbEU,,,,,42.14759827,-71.5318985,anonymous,PT-BR,7,26,8,12,108,,7,2,,5,5,4,,,,,,,,,,3,4,3,4,1,1,2,4,3,4,4,3,4,5,4,1,4,4,3,2,4,3,,,,,,,,,,,,4,2,3,5,3,4,4,3,5,3,1,,,,,,,,,,,,1,1,1,1,1,4,5,2,5,,,,,,,1,,4,,PT-BR,Professor de Matemática,,,
2021-05-05 8:01:17,2021-05-05 8:10:50,0,96.230.232.254,100,572,1,2021-05-05 8:10:50,R_1ffwgx3uxk7YX1N,,,,,42.14759827,-71.5318985,anonymous,EN,7,26,9,24,108,,7,1,,4,1,1,,,,,,,,,,4,3,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,1,,,,,,,3,5,1,3,1,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,,5,,EN,,Science teacher,,
2021-05-05 7:58:20,2021-05-05 8:10:52,0,50.207.254.136,100,752,1,2021-05-05 8:10:52,R_ABA6oFU3fITfP3P,,,,,45.51919556,-122.6901016,anonymous,EN,7,26,3,13,109,,7,2,,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,4,,,,,,,,,,4,4,4,4,2,3,2,3,2,2,2,1,3,4,3,3,3,3,3,3,2,3,1,1,1,3,3,3,2,4,4,4,,,,,4,4,4,3,3,4,2,,4,,EN,Math teacher,,,
2021-05-05 8:00:21,2021-05-05 8:10:54,0,96.230.210.93,100,632,1,2021-05-05 8:10:55,R_PBeVI72vodfkuUV,,,,,42.14759827,-71.5318985,anonymous,EN,7,26,1,13,107,7201,8,1,,,,,,,,,,,,,,3,2,3,3,3,3,3,,,,,2,3,3,3,,,,,,,,,,,,,,2,2,2,2,3,3,3,2,4,3,3,2,3,5,5,5,2,2,3,4,2,4,2,1,1,2,2,,,,,,,,,,4,4,3,3,4,4,2,,6,,EN,,,Social Studies teacher,
2021-05-05 7:59:54,2021-05-05 8:10:55,0,50.207.254.136,100,660,1,2021-05-05 8:10:56,R_3iJS1IatpYFIcAh,,,,,42.14759827,-71.5318985,anonymous,EN,7,26,9,4,107,5502,8,2,,,,,,,,,,,,,,,,,,,,,4,5,3,5,,,,,,,,,4,3,3,,,,,,,3,3,2,3,2,2,1,4,1,4,1,2,4,5,5,4,1,2,3,5,4,4,2,1,1,2,2,,,,,,5,4,4,4,5,2,5,3,5,4,1,,5,,EN,,Science teacher,,
2021-05-05 7:57:13,2021-05-05 8:10:58,0,50.207.254.117,100,825,1,2021-05-05 8:10:59,R_3iPxpe73juBYSUF,,,,,42.14759827,-71.5318985,anonymous,EN,7,26,10,25,107,5472,8,2,,3,3,2,,,,,,,,,,4,4,4,3,4,4,3,3,4,4,4,3,4,4,5,3,4,4,3,3,2,5,,,,,,,,,,,,,,,,,,,,,,,5,5,4,4,3,5,3,1,4,4,4,5,4,5,5,5,5,5,4,5,,,,,,,1,,6,,EN,,Science teacher,,
2021-05-05 7:52:32,2021-05-05 8:11:02,0,50.207.254.136,100,1109,1,2021-05-05 8:11:03,R_2t3CnDjczf9eFIJ,,,,,42.14759827,-71.5318985,anonymous,EN,7,26,12,22,109,,6,1,,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,3,5,5,4,,,,,,,,,,2,2,1,1,3,2,2,2,4,5,3,3,3,5,5,5,4,3,3,4,3,3,3,1,3,1,3,3,3,3,3,3,,,,,5,3,4,5,4,4,1,,6,,EN,,,Social Studies teacher,
2021-05-05 7:53:28,2021-05-05 8:11:07,0,96.230.222.129,100,1058,1,2021-05-05 8:11:07,R_3KNMbLT8vuUg6yB,,,,,42.14759827,-71.5318985,anonymous,EN,7,26,7,21,107,,8,1,,,,,,,,,,,,,,4,3,5,4,1,3,4,,,,,3,3,4,3,,,,,,,,,,,,,,2,4,1,5,3,2,2,5,2,4,3,3,4,5,3,3,2,4,4,5,3,4,3,2,1,1,2,,,,,,,,,,5,4,5,3,4,5,1,,4,,EN,Math teacher,,,
2021-05-05 7:54:45,2021-05-05 8:11:11,0,50.207.254.135,100,986,1,2021-05-05 8:11:11,R_1IXmG8K187gibwq,,,,,45.51919556,-122.6901016,anonymous,EN,7,26,7,9,109,6056,7,3,,2,1,1,,,,,,,,,,2,3,3,4,1,1,3,2,2,3,3,2,3,2,1,3,3,3,2,2,1,1,,,,,,,4,4,2,3,2,,,,,,,,,,,,,,,,,,,,,,,3,2,3,2,1,3,3,3,4,4,3,4,3,4,4,1,,3,,EN,Math teacher,,,
