Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Location Latitude,Location Longitude,Distribution Channel,User Language,District,DESE ID,"Please select the month, day and year of your birthday. - Month","Please select the month, day and year of your birthday. - Day","Please select the month, day and year of your birthday. - Year",Please enter your Locally Assigned Student ID Number (LASID).,Race,,Grade,s-emsa-q1,s-emsa-q2,s-emsa-q3,s-tint-q1,s-tint-q2,s-tint-q3,s-tint-q4,s-tint-q5,s-acpr-q1,s-acpr-q2,s-acpr-q3,s-acpr-q4,s-cure-q1,s-cure-q2,s-cure-q3,s-cure-q4,s-sten-q1,s-sten-q2,s-sten-q3,s-sper-q1,s-sper-q2,s-sper-q3,s-sper-q4,s-civp-q1,s-civp-q2,s-civp-q3,s-civp-q4,s-grmi-q1,s-grmi-q2,s-grmi-q3,s-grmi-q4,s-appa-q1,s-appa-q2,s-appa-q3,s-sbel-q1,s-sbel-q2,s-sbel-q3,s-sbel-q4,s-sbel-q5,s-phys-q1,s-phys-q2,s-phys-q3,s-phys-q4,s-vale-q1,s-vale-q2,s-vale-q3,s-vale-q4,s-acst-q1,s-acst-q2,s-acst-q3,s-sust-q1,s-sust-q2,s-grit-q1,s-grit-q2,s-grit-q3,s-grit-q4,s-expa-q1,s-poaf-q1,s-poaf-q2,s-poaf-q3,s-poaf-q4,s-peff-q1,s-peff-q2,s-peff-q3,s-peff-q4,s-peff-q5,s-peff-q6,"When I am completing an in-class test (e.g., multiple choice, matching, fill-in-the blank test, etc), I feel:","When I am doing a project, I feel:","When I am completing an in-class test (e.g., multiple choice, matching, fill-in-the blank test, etc), I am:","When I am doing a project, I feel:","When I am doing an in-class test (e.g., multiple choice, matching, fill-in-the blank test, etc), I feel that the assignment is:","When I am doing a project, I feel that the assignment is:","When I am doing an in-class test (e.g., multiple choice, matching, fill-in-the blank test, etc), I have","When I am doing a project, I have:","When I am doing an in-class test (e.g., multiple choice, matching, fill-in-the blank test, etc), I have","When I am doing a project, I have:","If given the choice between a multiple choice test or a project in the following class, I would choose: - English","If given the choice between a multiple choice test or a project in the following class, I would choose: - History/Social Studies","If given the choice between a multiple choice test or a project in the following class, I would choose: - Math","If given the choice between a multiple choice test or a project in the following class, I would choose: - Science","If given the choice between a multiple choice test or a project in the following class, I would choose: - World Languages","If given the choice between a multiple choice test or a project in the following class, I would choose: - Art/Music","If given the choice between a multiple choice test or a project in the following class, I would choose: - PE/Health",What is your gender? - Selected Choice,What is your race/ethnicity?(Please select all that apply) - Selected Choice,What is your race/ethnicity?(Please select all that apply) - Prefer to self-describe - Text,Q_Language,MathTeacher,ScienceTeacher,SocialTeacher,EnglishTeacher
4/28/2022 9:43,4/28/2022 10:02,0,108.49.219.202,100,1124,1,2022-04-28T10:2:0,R_3EiltAVL7bXPS68,42.481,-71.1563,anonymous,EN,6,3440305,7,4,111,,#N/A,,6,3,4,5,5,3,4,4,4,4,5,4,4,4,5,4,4,4,4,3,5,4,4,4,4,5,4,4,5,5,5,5,4,4,3,5,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,4,5,4,4,5,5,2,2,5,4,4,4,1,3,3,4,2,2,1,2,3,2,2,2,5,,EN,,,Social Studies teacher,
5/16/2022 12:54,5/16/2022 13:13,0,104.225.168.2,100,1124,1,2022-05-16T13:13:0,R_3eaydBR2gPrLu2S,35.2316,-80.8428,anonymous,EN,6,3440020,9,7,112,10361,#N/A,,4,3,5,3,4,4,4,3,4,5,5,5,5,3,4,5,3,4,4,2,4,5,4,4,5,5,4,5,5,5,5,5,4,4,3,4,4,2,5,4,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,3,4,1,1,2,2,3,3,3,3,3,3,2,1,1,2,4,3,3,2,5,,EN,,,,
4/28/2022 10:36,4/28/2022 10:55,0,108.49.219.202,100,1124,1,2022-04-28T10:55:0,R_D8Ewm4NlroAwoQ9,42.481,-71.1563,anonymous,EN,6,3440305,8,19,109,,#N/A,,7,,,,,,,,,,,,,4,3,4,3,1,3,3,,,,,2,3,3,4,,,,,,,,4,3,2,3,3,4,4,4,5,4,4,4,4,3,2,2,5,5,4,3,3,4,3,3,3,3,3,3,1,1,1,2,2,3,4,5,3,1,1,1,2,3,3,1,1,1,1,2,2,1,1,5,,EN,,,,English teacher
4/4/2022 11:39,4/4/2022 11:58,0,96.252.99.186,100,1125,1,2022-04-04T11:58:0,R_3rP67oDyheBgMU2,42.45320129,-71.14279938,anonymous,EN,6,3440505,4,4,105,,#N/A,,12,,,,,,,,,,,,,4,2,2,2,3,3,3,,,,,3,2,3,2,,,,,,,,4,4,3,4,3,5,5,5,5,5,3,3,4,2,1,1,2,4,4,4,3,4,2,3,3,3,3,4,5,3,3,2,4,4,3,4,4,3,2,2,4,2,2,2,2,1,1,4,4,3,1,5,,EN,,,Social Studies teacher,
4/28/2022 10:40,4/28/2022 10:58,0,108.49.219.202,100,1127,1,2022-04-28T10:58:0,R_10Pdn370ql2WkOQ,42.481,-71.1563,anonymous,EN,6,3440305,10,23,110,,#N/A,,6,3,5,5,3,3,4,5,4,,,,,,,,,,,,,,,,,,,,3,5,3,4,,,,4,5,3,4,2,5,5,5,5,3,2,3,3,3,2,2,5,3,3,4,2,3,5,3,1,4,4,2,4,4,3,2,4,3,4,5,3,2,2,1,5,3,3,2,1,2,2,1,2,2,2,5,,EN,,,,English teacher
5/19/2022 10:51,5/19/2022 11:10,0,104.225.184.86,100,1128,1,2022-05-19T11:10:0,R_PRHm0Ha1do52cGB,33.1177,-96.6791,anonymous,EN,6,3440005,10,6,111,10606,#N/A,,5,3,4,4,2,4,4,4,3,4,3,4,3,4,3,3,4,2,4,2,3,3,3,2,4,4,3,3,4,4,3,5,1,3,2,4,4,4,3,4,,,,,,,,,,,,,,,,,,,,,,,3,4,2,3,4,2,4,2,2,4,3,2,3,2,3,4,4,2,2,2,4,2,2,2,5,,EN,,,,
4/28/2022 8:42,4/28/2022 9:01,0,108.49.219.202,100,1130,1,2022-04-28T9:1:0,R_3Xctpnw9HQVTFOF,42.481,-71.1563,anonymous,EN,6,3440305,5,11,108,2505017,#N/A,,8,,,,,,,,,4,5,4,5,,,,,,,,5,5,5,5,,,,,,,,,4,5,3,3,3,3,4,4,5,5,5,5,5,4,5,5,3,2,4,4,5,4,4,2,5,4,4,5,3,4,4,4,5,4,4,5,3,2,2,3,2,3,1,4,2,3,2,2,1,2,1,2,1,2,5,,EN,,Science teacher,,
4/4/2022 11:37,4/4/2022 11:56,0,96.252.99.186,100,1130,1,2022-04-04T11:56:0,R_2uqda9S1ijEFrBC,42.45320129,-71.14279938,anonymous,EN,6,3440505,10,31,105,2304096,#N/A,,11,,,,,,,,,,,,,2,5,2,1,2,2,2,,,,,3,4,4,2,,,,,,,,3,3,1,2,2,3,4,4,4,2,2,2,2,1,1,1,2,3,4,5,4,5,2,1,3,3,2,4,3,2,3,4,4,4,3,2,4,2,2,2,2,2,2,2,2,1,1,2,2,2,2,5,,EN,,,Social Studies teacher,
4/28/2022 9:13,4/28/2022 9:32,0,108.49.219.202,100,1131,1,2022-04-28T9:32:0,R_1FenEKfiJKGjyy0,42.481,-71.1563,anonymous,EN,6,3440305,12,11,108,4001982,#N/A,,8,3,3,4,2,2,4,2,3,3,4,5,3,4,4,4,4,2,2,3,4,4,4,4,2,2,4,4,3,3,4,3,2,3,2,4,4,3,4,3,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,2,3,3,3,5,5,1,2,1,2,1,2,1,2,2,1,1,1,1,2,5,,EN,,,Social Studies teacher,
4/6/2022 10:58,4/6/2022 11:17,0,108.49.219.202,100,1140,1,2022-04-06T11:17:0,R_2wjJG2t6jxKfZC7,42.4532,-71.1428,anonymous,EN,6,3440045,9,27,112,,#N/A,,4,,,,,,,,,4,5,3,4,,,,,,,,1,2,1,2,,,,,,,,,3,2,2,5,5,4,4,3,5,5,5,5,2,1,2,2,4,3,4,3,3,4,5,4,4,3,3,3,4,4,4,4,4,4,3,5,1,2,4,4,1,3,1,3,4,3,,,,,,,,1,5,,EN,,,,
4/28/2022 8:43,4/28/2022 9:02,0,108.49.219.202,100,1144,1,2022-04-28T9:2:0,R_21G8DavrVUdpT4r,42.481,-71.1563,anonymous,EN,6,3440305,4,5,111,7002136,#N/A,,6,3,3,3,3,2,2,2,2,,,,,,,,,,,,,,,,,,,,4,5,3,3,,,,4,4,4,4,3,5,4,3,5,4,4,3,4,3,3,3,2,4,3,4,3,4,5,4,4,4,4,4,4,3,2,4,3,3,2,5,4,2,2,1,3,2,3,2,1,1,2,1,3,2,1,5,,EN,,,Social Studies teacher,
4/4/2022 11:43,4/4/2022 12:02,0,96.252.99.186,100,1145,1,2022-04-04T12:2:0,R_2S07nBkkJTivcVk,42.45320129,-71.14279938,anonymous,EN,6,3440505,7,14,106,2307085,#N/A,,11,3,3,4,4,2,4,4,3,4,4,5,3,3,3,3,3,3,3,3,4,4,4,4,4,5,4,5,4,4,4,4,1,5,5,,,,,,,,,,,,,,,,,4,5,4,4,3,4,5,3,3,4,4,,,,,,,3,3,4,4,2,2,3,3,4,4,,3,4,1,2,,,2,5,,EN,Math teacher,,,
4/28/2022 9:42,4/28/2022 10:01,0,108.49.219.202,100,1145,1,2022-04-28T10:1:0,R_1DMb55dk1TByLow,42.481,-71.1563,anonymous,EN,6,3440305,7,13,109,5001601,#N/A,,8,,,,,,,,,,,,,3,4,4,4,3,3,2,,,,,4,1,2,2,,,,,,,,4,4,3,4,4,4,4,5,5,4,3,3,2,2,1,2,3,3,2,4,2,3,5,4,3,3,3,4,4,5,4,4,4,3,3,4,4,2,2,1,2,4,4,1,1,1,1,1,2,1,2,5,,EN,,,,English teacher
5/16/2022 12:21,5/16/2022 12:40,0,104.225.168.2,100,1147,1,2022-05-16T12:40:0,R_UPwEgeTbPQfBrzj,35.2316,-80.8428,anonymous,EN,6,3440020,7,1,113,6002499,#N/A,,4,4,4,5,5,4,5,4,5,,,,,,,,,,,,,,,,,,,,3,5,5,4,,,,5,4,4,4,5,4,5,4,5,4,5,5,5,4,4,3,5,3,4,3,3,4,3,5,5,5,4,5,5,5,4,5,5,2,2,4,5,4,4,3,5,5,5,2,2,2,2,3,2,2,1,5,,EN,,,,
4/28/2022 9:14,4/28/2022 9:33,0,108.49.219.202,100,1147,1,2022-04-28T9:33:0,R_DeZTgR3NdoblO81,42.481,-71.1563,anonymous,EN,6,3440305,1,20,110,,#N/A,,7,5,5,5,4,3,3,4,4,,,,,,,,,,,,,,,,,,,,4,5,4,4,,,,4,5,5,4,3,5,5,5,4,4,2,3,4,4,2,3,5,4,4,4,3,4,4,3,2,3,3,5,4,5,4,3,5,3,2,3,3,1,1,1,2,1,2,1,1,3,2,3,2,3,1,5,,EN,Math teacher,,,
4/28/2022 11:39,4/28/2022 11:58,0,108.49.219.202,100,1147,1,2022-04-28T11:58:0,R_2YYDzEvzdQkpc7C,42.481,-71.1563,anonymous,EN,6,3440305,3,26,110,,#N/A,,7,1,2,1,5,1,4,5,5,4,4,3,3,1,2,2,1,4,3,1,5,3,3,4,3,5,5,5,5,5,5,5,4,5,5,,,,,,,,,,,,,,,,,5,5,4,5,1,5,4,1,1,2,1,,,,,,,5,5,5,5,1,2,1,2,2,2,1,1,1,,4,2,1,2,5,,EN,,,Social Studies teacher,
3/3/2022 8:16,3/3/2022 8:35,0,108.49.219.202,100,1149,1,2022-03-03T8:35:0,R_2xxHDh7PgCnfgbp,42.48100281,-71.15630341,anonymous,EN,6,3440025,7,7,112,,#N/A,,4,4,4,5,4,3,4,5,4,4,5,5,5,4,4,5,4,3,4,4,4,4,3,4,3,3,3,4,4,5,4,5,3,4,3,5,5,4,4,4,,,,,,,,,,,,,,,,,,,,,,,4,5,4,3,4,5,2,2,4,4,3,3,2,5,4,4,1,2,2,2,4,2,1,2,5,,EN,,,,
4/29/2022 14:15,4/29/2022 14:34,0,108.49.219.202,100,1151,1,2022-04-29T14:34:0,R_2rvWZmA9fsjIxUA,42.481,-71.1563,anonymous,EN,6,3440305,3,4,109,I don't know what my number is,#N/A,,8,4,,5,,4,,5,,,,,,,,,,,,,,,,,,,,,4,5,4,4,,,,5,4,4,5,5,5,5,5,5,4,3,4,4,5,3,5,4,5,4,4,3,3,2,4,4,4,3,5,4,4,3,3,4,2,2,3,4,3,3,1,4,,4,3,2,1,1,4,2,3,2,5,,EN,,Science teacher,,
5/19/2022 10:50,5/19/2022 11:09,0,104.225.184.46,100,1152,1,2022-05-19T11:9:0,R_1H5zin4oJdCpwfI,33.1177,-96.6791,anonymous,EN,6,3440005,3,7,112,12255,#N/A,,5,5,5,5,4,3,4,4,4,,,,,,,,,,,,,,,,,,,,4,4,4,4,,,,4,5,4,4,4,5,5,5,5,4,4,3,4,5,4,4,5,5,4,4,4,4,2,3,3,4,4,4,4,4,4,3,4,1,1,5,5,4,4,2,2,5,5,4,3,1,,,2,,2,5,,EN,,,,
4/28/2022 9:41,4/28/2022 10:00,0,108.49.219.202,100,1152,1,2022-04-28T10:0:0,R_3KoKkIWYYm41Pg7,42.481,-71.1563,anonymous,EN,6,3440305,3,6,111,,#N/A,,6,4,4,4,4,3,4,4,4,,,,,,,,,,,,,,,,,,,,4,4,4,4,,,,4,4,3,4,3,5,5,5,5,4,4,4,5,4,4,2,3,2,4,4,4,4,3,3,3,4,4,4,5,3,4,4,5,2,3,4,5,2,3,2,4,2,4,1,1,1,1,1,2,3,2,5,,EN,,Science teacher,,
4/28/2022 9:37,4/28/2022 9:56,0,108.49.219.202,100,1154,1,2022-04-28T9:56:0,R_UQrctPYCoSPYBCF,42.481,-71.1563,anonymous,EN,6,3440305,3,18,111,4002070,#N/A,,6,4,4,3,2,1,3,1,1,,,,,,,,,,,,,,,,,,,,3,4,3,3,,,,5,5,4,4,4,4,5,4,5,3,3,3,3,4,4,4,4,5,4,5,3,4,2,3,4,5,2,2,2,2,1,1,2,2,2,4,4,1,2,3,3,2,3,2,2,2,2,2,4,4,2,5,,EN,,,Social Studies teacher,
4/6/2022 10:10,4/6/2022 10:29,0,108.49.219.202,100,1155,1,2022-04-06T10:29:0,R_xmxdW9izxg1kRLb,42.4532,-71.1428,anonymous,EN,6,3440040,4,11,112,,#N/A,,5,2,3,3,4,4,3,5,4,4,5,4,4,2,3,4,3,5,4,4,5,5,3,5,4,5,4,5,5,3,4,3,5,4,5,3,3,3,3,4,,,,,,,,,,,,,,,,,,,,,,,5,4,4,4,3,5,3,1,2,5,2,4,4,5,4,3,2,1,2,3,4,2,1,1,5,,EN,,,,
4/28/2022 11:07,4/28/2022 11:26,0,108.49.219.202,100,1155,1,2022-04-28T11:26:0,R_Utmc1gYv5iBY7eh,42.481,-71.1563,anonymous,EN,6,3440305,1,28,111,4002028,#N/A,,6,,,,,,,,,,,,,1,4,2,2,1,1,1,,,,,4,1,3,2,,,,,,,,3,4,3,3,2,4,5,2,5,3,1,1,3,1,3,3,4,4,3,3,1,2,2,2,1,2,2,2,3,2,2,1,1,3,4,4,2,2,1,1,2,2,2,1,1,1,1,1,2,1,1,5,,EN,,Science teacher,,
4/12/2022 11:11,4/12/2022 11:30,0,108.49.219.202,100,1156,1,2022-04-12T11:30:0,R_3j8UYuXx9IoyX3M,42.48100281,-71.15630341,anonymous,EN,6,3440045,1,22,112,4002152,#N/A,,5,1,4,2,4,3,4,4,5,3,4,5,3,3,4,4,3,3,4,2,4,5,3,3,4,3,3,4,3,2,2,3,2,3,4,,,,,,5,5,4,4,4,3,3,3,4,4,4,,,,,,,,,,,,,,,,,,1,2,3,3,2,3,1,1,3,3,1,1,1,1,4,2,2,1,5,,EN,,,,
4/28/2022 9:09,4/28/2022 9:28,0,108.49.219.202,100,1157,1,2022-04-28T9:28:0,R_2cAaRgQQEMee5rB,42.481,-71.1563,anonymous,EN,6,3440305,5,24,108,,#N/A,,8,2,5,5,5,3,4,3,5,,,,,,,,,,,,,,,,,,,,2,3,2,2,,,,5,5,3,5,5,5,4,4,4,5,5,4,5,2,1,1,5,5,2,5,2,2,3,2,3,3,1,5,5,5,5,5,5,3,5,2,4,3,4,1,4,4,4,3,2,1,2,1,2,2,2,5,,EN,,,Social Studies teacher,
4/28/2022 10:09,4/28/2022 10:28,0,108.49.219.202,100,1160,1,2022-04-28T10:28:0,R_0eK2RtEf4JCY1cR,42.481,-71.1563,anonymous,EN,6,3440305,12,30,110,6002411,#N/A,,6,3,3,5,4,2,3,4,5,5,4,5,3,2,3,4,4,4,4,3,1,2,2,3,4,3,2,2,4,5,3,4,2,4,1,,,,,,5,4,4,5,2,3,2,3,4,1,1,,,,,,,,,,,,,,,,,,1,2,3,4,1,1,3,,4,4,1,1,2,1,1,2,3,2,5,,EN,Math teacher,,,
4/15/2022 13:14,4/15/2022 13:33,0,96.230.20.18,100,1162,1,2022-04-15T13:33:0,R_1QMABflyWXPRL1u,42.481,-71.1563,anonymous,EN,6,3440020,7,8,112,6002586,#N/A,,5,3,4,3,4,3,4,4,4,,,,,,,,,,,,,,,,,,,,2,3,3,5,,,,4,3,2,1,3,3,5,4,3,5,3,3,4,2,2,2,1,5,4,3,1,5,2,2,4,2,3,5,3,5,5,3,5,3,3,3,3,2,2,2,2,3,3,3,3,1,2,2,3,3,2,5,,EN,,,,
4/28/2022 8:42,4/28/2022 9:02,0,108.49.219.202,100,1165,1,2022-04-28T9:2:0,R_2WSDnEOJbxKGWl1,42.481,-71.1563,anonymous,EN,6,3440305,7,10,111,8001235,#N/A,,6,,,,,,,,,,,,,3,4,3,5,5,5,5,,,,,5,3,4,3,,,,,,,,5,5,4,5,5,5,4,5,5,3,4,3,4,4,3,1,3,3,3,4,2,4,3,5,4,4,3,4,4,4,5,5,3,3,2,5,4,2,3,3,4,1,5,2,2,2,2,2,1,2,1,5,,EN,,Science teacher,,
4/4/2022 14:27,4/4/2022 14:46,0,96.252.99.186,100,1165,1,2022-04-04T14:46:0,R_cYdTIPk3pH18KLD,42.45320129,-71.14279938,anonymous,EN,6,3440505,5,7,107,,#N/A,,10,3,3,4,4,3,4,4,5,5,5,5,5,3,3,3,3,2,2,3,5,5,5,5,2,3,2,2,5,5,4,5,2,3,3,,,,,,2,5,4,5,5,4,3,5,3,1,1,,,,,,,,,,,,,,,,,,5,5,5,5,2,2,2,2,4,4,1,2,1,2,2,2,1,1,5,,EN,,,,English teacher
4/28/2022 8:41,4/28/2022 9:01,0,108.49.219.202,100,1166,1,2022-04-28T9:1:0,R_1gvh2fo9oHvxS0G,42.481,-71.1563,anonymous,EN,6,3440305,3,18,111,4002071,#N/A,,6,3,4,3,5,4,4,4,3,5,4,3,4,4,4,3,3,2,2,4,3,3,2,4,3,2,4,2,2,4,3,2,2,3,4,,,,,,3,4,4,4,5,3,3,4,4,2,2,,,,,,,,,,,,,,,,,,4,2,3,5,1,3,1,4,2,4,2,2,2,2,2,2,3,1,5,,EN,,Science teacher,,
4/6/2022 9:31,4/6/2022 9:50,0,108.49.219.202,100,1168,1,2022-04-06T9:50:0,R_24zMP0ofiidiSur,42.4532,-71.1428,anonymous,EN,6,3440040,11,27,111,7002227,#N/A,,5,4,3,3,4,4,4,5,4,4,4,4,5,4,4,4,4,4,4,3,3,3,2,3,4,4,4,5,4,4,4,5,2,4,3,4,5,4,5,4,,,,,,,,,,,,,,,,,,,,,,,5,4,4,5,4,5,3,2,4,4,3,3,2,2,4,4,2,1,1,2,4,2,3,1,5,,EN,,,,
4/28/2022 11:37,4/28/2022 11:56,0,108.49.219.202,100,1168,1,2022-04-28T11:56:0,R_6LqPHKsEx0dAHZv,42.481,-71.1563,anonymous,EN,6,3440305,4,6,110,,#N/A,,7,2,5,4,2,2,3,2,4,2,4,4,4,4,5,4,4,4,4,5,4,4,3,3,3,4,4,4,4,4,4,4,4,2,4,,,,,,,,,,,,,,,,,4,1,5,4,3,4,3,3,3,4,4,,,,,,,3,3,4,4,3,2,1,3,2,3,1,1,1,2,3,2,3,2,5,,EN,,Science teacher,,
4/6/2022 10:39,4/6/2022 10:59,0,108.49.219.202,100,1170,1,2022-04-06T10:59:0,R_2P8boPv1kV2K6Et,42.481,-71.1563,anonymous,EN,6,3440045,4,2,113,,#N/A,,4,,,,,,,,,,,,,4,4,5,4,3,4,4,,,,,3,4,5,4,,,,,,,,4,4,4,5,5,5,4,5,5,5,3,4,4,4,5,4,5,4,3,5,4,4,4,4,3,4,3,4,4,4,5,4,5,2,1,4,5,3,3,4,5,4,5,4,2,1,2,3,2,1,2,5,,EN,,,,
3/3/2022 8:13,3/3/2022 8:32,0,108.49.219.202,100,1170,1,2022-03-03T8:32:0,R_12E9n7S4VKYONcd,42.48100281,-71.15630341,anonymous,EN,6,3440025,5,3,113,,#N/A,,4,4,5,5,1,1,4,4,2,4,4,5,3,3,4,5,4,3,3,4,3,5,4,3,2,4,4,5,3,2,3,3,5,4,4,,,,,,4,5,4,5,5,4,5,4,4,2,1,,,,,,,,,,,,,,,,,,4,3,4,4,4,5,2,5,3,3,1,2,1,2,1,2,2,2,5,,EN,,,,
4/13/2022 11:21,4/13/2022 11:40,0,108.49.219.202,100,1171,1,2022-04-13T11:40:0,R_2bKk6Hn3QjD6dr5,42.481,-71.1563,anonymous,EN,6,3440005,3,3,112,,#N/A,,5,,,,,,,,,5,5,3,5,,,,,,,,3,2,3,3,,,,,,,,,3,4,4,5,4,4,4,3,5,5,5,5,5,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,5,4,5,4,4,5,2,2,4,4,3,3,3,3,3,4,1,1,1,1,4,1,1,1,5,,EN,,,,
4/13/2022 10:04,4/13/2022 10:23,0,108.49.219.202,100,1171,1,2022-04-13T10:23:0,R_CeHAL6OLNup1W8x,42.481,-71.1563,anonymous,EN,6,3440005,9,27,111,5001988,#N/A,,5,3,4,5,5,3,4,3,4,,,,,,,,,,,,,,,,,,,,4,4,3,4,,,,3,2,2,3,2,4,4,4,4,4,2,3,3,4,2,2,3,5,2,4,3,4,4,3,4,3,3,5,4,5,3,4,5,2,2,2,2,2,3,2,3,3,3,1,2,2,2,2,2,2,1,5,,EN,,,,
4/13/2022 10:34,4/13/2022 10:54,0,108.49.219.202,100,1173,1,2022-04-13T10:54:0,R_21oev6E8l1wYu87,42.481,-71.1563,anonymous,EN,6,3440005,8,8,112,,#N/A,,5,,,,,,,,,,,,,3,4,4,3,4,4,1,,,,,3,4,3,3,,,,,,,,4,4,4,5,4,5,5,5,5,5,4,4,5,5,4,2,4,3,4,5,4,3,3,4,4,4,4,4,4,5,4,4,5,2,1,5,4,1,2,2,4,4,4,1,2,2,1,4,3,3,2,5,,EN,,,,
5/19/2022 10:49,5/19/2022 11:09,0,104.225.184.46,100,1173,1,2022-05-19T11:9:0,R_21AjJplPCsys6bJ,33.1177,-96.6791,anonymous,EN,6,3440005,6,26,111,5001955,#N/A,,5,3,5,4,2,2,3,2,2,,,,,,,,,,,,,,,,,,,,4,4,4,4,,,,5,5,4,4,3,5,4,4,4,4,4,4,4,3,4,3,4,1,4,3,4,3,4,4,3,3,4,4,2,2,2,3,3,2,1,4,4,2,2,3,3,3,3,1,1,1,1,4,2,2,2,5,,EN,,,,
4/4/2022 14:27,4/4/2022 14:46,0,96.252.99.186,100,1176,1,2022-04-04T14:46:0,R_O8X58bBoMozYQ9z,42.45320129,-71.14279938,anonymous,EN,6,3440505,3,11,107,2306027,#N/A,,10,4,3,4,3,2,3,3,3,,,,,,,,,,,,,,,,,,,,3,4,4,4,,,,4,4,3,4,3,5,5,5,5,4,3,2,4,2,2,2,3,3,3,4,3,4,3,3,3,3,3,4,3,4,4,3,3,3,3,3,3,3,2,3,3,3,3,2,2,1,2,2,2,1,2,5,,EN,Math teacher,,,
4/28/2022 11:35,4/28/2022 11:54,0,108.49.219.202,100,1177,1,2022-04-28T11:54:0,R_sGYBBRVTIaCEs6Z,42.481,-71.1563,anonymous,EN,6,3440305,10,5,109,,#N/A,,7,4,4,4,3,3,4,4,4,,,,,,,,,,,,,,,,,,,,4,3,5,4,,,,4,3,4,3,4,5,5,5,5,4,3,3,4,4,3,3,2,2,4,5,4,4,3,3,4,4,3,4,4,3,3,3,4,2,3,3,4,1,4,1,3,2,3,1,1,2,2,2,2,1,2,5,,EN,Math teacher,,,
4/5/2022 8:36,4/5/2022 8:56,0,96.252.99.186,100,1178,1,2022-04-05T8:56:0,R_w7Y0DPLrKfEKIaB,42.4532,-71.1428,anonymous,EN,6,3440505,8,29,105,2204012,#N/A,,11,2,2,3,4,3,4,2,4,3,3,3,4,5,2,1,2,5,5,3,4,3,3,3,4,3,4,4,3,3,4,4,4,5,5,,,,,,,,,,,,,,,,,3,4,4,4,3,3,1,2,3,3,2,,,,,,,5,2,2,4,1,2,1,3,1,4,2,2,3,2,2,4,4,2,5,,EN,,,Social Studies teacher,
4/4/2022 14:05,4/4/2022 14:24,0,173.48.115.209,100,1180,1,2022-04-04T14:24:0,R_3feHkbmYHeo6RjT,42.48100281,-71.15630341,anonymous,EN,6,3440505,12,25,106,2405062,#N/A,,10,4,4,4,3,2,4,3,3,3,3,4,3,5,3,3,4,3,3,3,4,5,4,5,4,4,4,4,4,4,4,4,4,4,5,,,,,,5,5,4,5,4,3,4,4,3,3,3,,,,,,,,,,,,,,,,,,2,3,5,3,3,3,1,3,2,3,1,1,1,1,2,2,1,1,5,,EN,,,Social Studies teacher,
4/28/2022 10:08,4/28/2022 10:28,0,108.49.219.202,100,1181,1,2022-04-28T10:28:0,R_3NBW93m3QJwZGGB,42.481,-71.1563,anonymous,EN,6,3440305,8,13,110,4002049,#N/A,,6,3,4,4,4,3,3,4,3,,,,,,,,,,,,,,,,,,,,3,4,4,3,,,,3,3,2,3,3,5,4,4,5,4,3,3,4,3,2,2,1,2,2,4,2,4,3,3,2,2,4,5,5,5,3,3,5,2,4,2,4,2,1,1,3,2,3,3,2,1,3,1,3,3,1,5,,EN,,,Social Studies teacher,
4/28/2022 9:13,4/28/2022 9:33,0,108.49.219.202,100,1183,1,2022-04-28T9:33:0,R_009sHwxqubedLln,42.481,-71.1563,anonymous,EN,6,3440305,8,19,109,1030753945,#N/A,,8,,,,,,,,,4,4,2,4,,,,,,,,2,2,2,2,,,,,,,,,3,4,3,4,4,5,5,4,5,5,5,5,4,2,3,5,4,3,4,5,5,4,4,4,3,3,4,4,4,5,4,5,5,4,4,4,2,2,5,5,2,3,1,5,2,4,1,3,1,3,3,2,2,2,5,,EN,,,,English teacher
4/5/2022 8:43,4/5/2022 9:03,0,96.252.99.186,100,1184,1,2022-04-05T9:3:0,R_3n00cSZWzNyCbc7,42.4532,-71.1428,anonymous,EN,6,3440505,2,25,107,2404040,#N/A,,10,,,,,,,,,4,4,4,4,,,,,,,,5,4,4,4,,,,,,,,,4,5,5,4,4,3,4,4,5,4,5,5,4,3,3,4,2,2,2,3,3,3,5,4,4,4,3,3,3,3,4,3,4,3,4,3,4,2,3,2,2,2,1,4,2,4,1,1,1,1,1,2,3,1,5,,EN,,Science teacher,,
3/7/2022 9:17,3/7/2022 9:37,0,108.49.219.202,100,1185,1,2022-03-07T9:37:0,R_1g0VC78YRJxRJH0,42.48100281,-71.15630341,anonymous,EN,6,3440025,2,28,113,10597,#N/A,,4,5,4,4,2,2,5,5,4,4,5,4,5,5,4,5,5,5,4,5,4,3,3,3,2,4,5,3,4,5,5,5,2,3,1,5,5,5,4,3,,,,,,,,,,,,,,,,,,,,,,,5,5,5,4,4,5,1,1,4,4,2,3,2,4,4,5,1,2,1,2,4,2,2,2,5,,EN,,,,
