RecordedDate,ResponseId,UserLanguage,District,school,t-prep-q1,t-prep-q2,t-prep-q3,t-pcom-q1,t-pcom-q2,t-pcom-q3,t-pcom-q4,t-pcom-q5,t-ieff-q1,t-ieff-q2,t-ieff-q3,t-ieff-q4,t-qupd-q3,t-qupd-q2,t-qupd-q1,t-qupd-q4,t-coll-q1,t-coll-q2,t-coll-q3,t-prtr-q1,t-prtr-q2,t-prtr-q3,t-inle-q1,t-inle-q2,t-inle-q3,t-pvic-q1,t-pvic-q2,t-pvic-q3,t-psup-q1,t-psup-q2,t-psup-q3,t-psup-q4,t-acch-q1,t-acch-q2,t-acch-q3,t-reso-q1,t-reso-q2,t-reso-q3,t-reso-q4,t-reso-q5,t-sust-q1,t-sust-q2,t-sust-q3,t-sust-q4,t-cure-q1,t-cure-q2,t-cure-q3,t-cure-q4,t-peng-q1,t-peng-q2,t-peng-q3,t-peng-q4,t-ceng-q1,t-ceng-q2,t-ceng-q3,t-ceng-q4,t-psol-q1,t-psol-q2,t-psol-q3,t-expa-q2,t-expa-q3,t-phya-q2,t-phya-q3,t-curv-q1,t-curv-q3,t-curv-q2,t-curv-q4,t-sach-q1,t-sach-q2,t-sach-q3,Q88,Duration
5/3/2021 14:30,R_239UK2HKKNCMr6f,EN,8,4,5,4,4,2,2,3,2,2,4,4,4,4,3,3,3,3,4,3,3,4,2,4,2,3,2,4,4,4,4,2,4,4,2,1,3,3,4,3,4,3,2,3,4,4,4,3,3,3,4,1,1,1,4,5,4,4,2,2,2,3,5,3,4,3,1,5,5,1,1,1,2,489
5/3/2021 14:29,R_2y42WbIplWzWItt,EN,8,4,4,3,5,4,3,5,3,1,4,4,5,3,3,1,1,1,4,2,3,4,2,1,4,3,3,5,5,4,5,1,5,4,2,3,5,1,1,3,2,4,4,1,1,1,3,1,4,3,5,1,3,1,4,5,3,5,2,1,1,3,3,1,3,4,3,NA,NA,NA,NA,NA,NA,630
5/3/2021 14:28,R_2376Frz4EUvcGra,EN,8,4,5,5,4,5,4,5,4,2,4,4,4,4,3,3,3,3,4,1,4,4,3,4,4,3,3,4,4,4,4,2,4,3,1,1,4,2,2,2,3,3,3,2,3,3,4,3,4,4,3,3,2,1,4,4,3,3,1,3,3,3,3,4,4,2,4,2,5,2,1,1,2,6756
5/3/2021 14:27,R_2tDsDfdqQK3Ey2b,EN,8,4,4,4,4,4,4,5,4,NA,NA,NA,NA,NA,2,3,3,2,NA,NA,NA,4,3,4,NA,NA,NA,3,3,4,4,3,4,3,NA,NA,NA,2,2,NA,3,2,5,3,4,5,NA,NA,NA,NA,5,1,1,1,3,4,3,3,NA,NA,NA,4,5,3,3,NA,NA,NA,NA,NA,NA,NA,NA,480
5/3/2021 14:26,R_3MJYPIyXylAMfU9,EN,8,4,5,5,5,2,2,4,2,4,5,5,5,5,3,2,2,2,3,2,2,1,1,1,3,4,4,5,5,4,2,2,4,3,4,4,4,3,3,3,2,3,5,3,3,3,5,5,5,5,5,2,2,2,5,5,5,5,5,5,5,3,3,3,4,4,3,4,4,3,2,2,2,354
5/3/2021 14:25,R_0qWlw8vZzTPFax3,EN,8,2,5,4,5,2,2,5,2,NA,NA,NA,NA,NA,2,3,3,1,NA,NA,NA,2,1,1,NA,NA,NA,3,3,3,3,3,3,3,NA,NA,NA,3,3,4,3,2,4,1,4,4,NA,NA,NA,NA,5,2,2,2,3,3,3,3,NA,NA,NA,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,604
5/3/2021 14:19,R_3O7VeQF1Z1j48W0,EN,8,4,5,5,4,2,2,3,2,2,5,4,4,3,2,2,1,2,2,4,3,3,2,3,3,4,2,NA,NA,NA,3,2,4,3,3,3,4,4,4,2,3,4,NA,2,4,4,NA,4,3,4,3,NA,NA,NA,NA,3,3,3,4,4,3,NA,NA,NA,NA,3,4,4,4,3,2,3,2,899
5/3/2021 14:13,R_3hrvoZjxG9XeJYS,EN,8,4,3,3,3,2,2,5,3,2,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,2,3,3,3,3,3,3,3,3,2,1,1,1,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,2,542
5/3/2021 14:08,R_2uZGPxudubnYRdK,EN,8,4,5,5,4,4,4,5,4,5,4,4,4,4,3,3,2,3,5,4,4,3,3,4,4,5,3,5,5,5,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,3,3,3,4,4,2,3,2,4,4,3,4,3,4,3,4,4,3,4,4,4,4,4,3,3,2,2,657
5/3/2021 14:05,R_2vYVS1Lo4VpsSPX,EN,6,3,3,3,5,3,3,4,4,1,5,5,5,4,1,2,2,1,4,2,2,2,3,3,2,2,2,4,4,4,4,4,4,3,5,4,4,2,2,1,2,3,3,1,3,1,2,3,3,4,5,3,3,1,4,3,2,3,2,3,3,1,1,1,2,4,4,4,4,4,4,3,3,3526
5/3/2021 14:03,R_2CNXMDo5tfw16rw,EN,6,3,5,5,5,4,4,4,4,3,4,4,4,4,3,3,3,3,4,4,4,3,3,3,2,3,4,4,4,4,4,4,4,4,4,3,4,3,4,4,3,2,4,3,3,3,4,4,5,5,5,3,3,2,4,4,3,3,3,4,3,2,3,3,4,3,3,3,3,4,3,2,3,455
5/3/2021 13:48,R_2rZUlXha0qhaSaV,EN,6,3,4,3,4,3,4,5,2,4,4,4,4,3,3,4,2,3,3,2,3,4,2,4,4,4,3,4,4,4,4,4,4,4,3,3,3,2,3,4,4,4,4,3,3,3,3,3,3,4,5,4,5,5,5,5,5,5,3,3,3,3,3,2,2,3,4,3,3,4,3,3,2,743
5/3/2021 13:42,R_1DYlI8Z8GDgGu9o,EN,8,2,5,5,4,2,2,5,4,NA,NA,NA,NA,NA,3,3,3,3,NA,NA,NA,4,4,2,NA,NA,NA,4,4,3,3,3,3,3,NA,NA,NA,3,4,4,2,3,4,3,5,5,NA,NA,NA,NA,5,2,2,1,3,3,3,3,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,882
5/3/2021 13:33,R_1DI2bP5Rt9yaavc,EN,8,4,4,5,5,4,4,4,4,1,4,3,4,5,3,4,3,3,4,4,4,4,3,4,3,4,4,5,5,5,5,3,4,3,3,3,3,4,4,3,3,4,4,4,4,4,4,4,4,4,5,3,3,2,4,3,3,3,3,3,3,3,3,1,4,4,4,4,5,3,3,3,2,5315
5/3/2021 13:31,R_qLeJ1aDOBHPZqRb,EN,8,2,5,4,4,4,3,4,4,NA,NA,NA,NA,NA,4,4,3,3,NA,NA,NA,4,4,3,NA,NA,NA,4,4,4,3,4,4,3,NA,NA,NA,4,4,4,3,4,4,3,4,4,NA,NA,NA,NA,5,4,4,4,4,4,4,4,NA,NA,NA,2,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,6988
5/3/2021 13:15,R_1P7UFMk2D4RrRlG,EN,8,4,5,5,5,2,3,3,4,2,5,3,NA,4,4,4,4,3,5,5,5,3,3,3,2,NA,3,3,3,4,4,3,4,4,2,3,4,4,4,4,4,5,4,4,4,3,2,4,3,5,4,2,NA,1,4,3,3,2,2,2,2,3,3,3,4,2,3,3,3,3,2,3,2,1119
5/3/2021 13:13,R_1fm6SOjYAGD75ip,EN,8,4,5,5,5,3,2,5,1,1,5,4,4,3,2,1,2,1,4,2,3,4,3,4,4,3,3,3,4,4,4,3,4,3,3,3,4,3,2,2,2,3,3,2,NA,NA,2,2,2,2,NA,2,2,1,3,3,3,3,NA,3,3,3,4,3,4,3,3,4,4,1,3,3,2,15462
5/3/2021 13:13,R_1ls1h0RYobRoSSY,EN,8,2,5,5,5,5,5,5,5,2,5,5,5,5,2,3,4,4,4,3,4,5,5,4,5,5,4,5,5,5,4,4,4,4,3,4,4,4,3,4,4,4,4,2,2,2,3,4,3,3,5,1,2,1,4,4,4,4,2,3,2,3,4,3,4,4,4,4,4,3,3,3,1,6020
5/3/2021 13:06,R_1nYN33h7UFCm3nK,EN,8,4,5,5,5,4,4,5,4,2,5,5,5,5,4,4,4,3,5,3,4,4,5,5,4,4,4,3,3,4,4,4,4,4,4,4,5,4,4,3,3,4,4,1,4,4,4,4,4,4,3,2,3,2,4,3,3,4,4,4,3,3,4,3,4,5,4,4,5,3,3,4,2,855
5/3/2021 12:56,R_3NwSiIXiEmVyc4S,EN,8,2,5,5,5,5,5,5,4,5,5,5,5,5,4,3,2,2,4,4,4,3,5,3,4,4,4,5,5,4,3,3,3,3,3,4,3,4,5,5,5,4,4,3,4,4,4,3,3,3,5,3,3,4,4,5,3,5,3,3,3,3,4,3,4,4,4,NA,NA,NA,NA,NA,NA,446
5/3/2021 12:29,R_3HTiUxBNdYtGncH,EN,8,4,5,5,5,2,2,2,1,1,5,3,5,4,1,2,1,1,1,1,1,3,4,3,1,1,2,4,5,5,3,2,3,3,1,1,1,5,3,3,3,4,1,5,3,2,4,2,2,5,2,2,2,1,2,4,3,3,3,2,4,5,5,3,5,1,1,4,1,2,2,2,2,988
5/3/2021 12:20,R_31by1YFnPQxFyvx,EN,8,2,5,5,5,4,4,4,2,1,5,5,5,5,4,4,4,4,4,4,2,2,4,1,2,3,2,3,4,4,4,4,3,3,2,4,2,4,5,5,4,5,4,3,4,4,4,2,4,4,4,2,2,1,4,4,2,3,3,2,2,4,4,4,4,5,4,5,4,2,2,2,1,1044
5/3/2021 11:58,R_3imLH9EiodigzTM,EN,8,4,5,5,5,5,4,5,3,1,4,3,5,4,3,3,3,3,3,3,4,2,2,3,3,3,3,3,4,3,4,3,3,3,3,3,4,3,3,3,1,3,4,3,3,4,4,4,4,5,5,3,3,3,3,3,2,2,3,3,4,3,3,3,4,5,3,5,4,3,2,2,2,580
5/3/2021 11:57,R_2xCZfA42Fbg3W7U,EN,8,4,5,5,5,3,3,3,2,4,5,5,5,5,2,2,1,2,4,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,3,5,5,5,5,5,3,3,4,5,4,4,4,4,4,4,3,4,3,5,4,4,4,5,4,3,3,2,1401
5/3/2021 11:34,R_1kIi3jS8Vtdy8UD,EN,8,2,4,4,4,4,3,5,3,1,4,4,4,4,3,3,3,2,4,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,3,2,2,3,3,4,4,4,5,5,3,3,1,4,4,3,4,4,4,3,3,3,3,3,4,4,NA,NA,NA,NA,NA,NA,566
5/3/2021 10:49,R_2QxocZUBeH8uH7c,EN,8,4,5,5,5,2,3,4,2,NA,NA,NA,NA,NA,2,2,4,2,NA,NA,NA,3,3,4,NA,NA,NA,3,3,4,3,2,3,2,NA,NA,NA,3,4,4,3,4,5,2,4,4,NA,NA,NA,NA,5,2,2,1,3,4,2,3,NA,NA,NA,3,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,451
5/3/2021 10:22,R_qyi0GqD20Y3gaBz,EN,6,3,4,4,4,4,4,5,3,2,4,4,4,4,3,3,3,3,3,3,4,3,3,3,2,3,2,4,4,4,4,3,4,3,3,4,3,3,3,3,3,2,4,2,1,2,4,4,4,5,5,3,4,5,2,2,2,2,3,4,4,2,2,3,4,4,4,3,3,5,3,3,2,2868
5/3/2021 8:38,R_0U2i2oRObGsCUiB,EN,8,4,5,4,5,4,3,4,4,NA,NA,NA,NA,NA,4,3,4,4,NA,NA,NA,3,3,4,NA,NA,NA,2,3,3,3,3,4,3,NA,NA,NA,4,4,4,3,4,4,3,5,4,NA,NA,NA,NA,5,2,2,2,3,4,3,3,NA,NA,NA,3,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,1039
5/2/2021 10:15,R_3ffO622cq4dpW0S,EN,8,1,5,5,5,5,5,5,4,4,5,4,5,5,3,3,3,3,5,4,5,5,5,5,4,4,4,5,5,5,5,2,4,4,4,4,4,3,4,3,2,5,5,3,4,3,4,4,4,4,1,3,3,1,4,5,3,5,3,4,4,3,3,4,5,NA,NA,NA,NA,NA,NA,NA,NA,50558
4/30/2021 21:08,R_1rpgEZISoJJ8Suq,EN,8,3,4,5,5,4,4,3,5,3,5,5,5,5,3,1,1,2,4,4,4,4,5,5,4,5,4,5,5,4,3,3,4,4,4,3,4,2,4,5,3,4,5,4,3,4,5,5,5,5,5,3,3,1,5,4,3,4,4,4,2,3,4,3,3,4,4,4,3,4,3,3,2,754
4/30/2021 19:59,R_2q467VFMouBdcYd,EN,8,1,5,4,4,4,4,5,3,1,4,4,3,3,2,3,3,3,3,3,4,5,2,5,4,4,3,4,5,4,4,4,4,3,4,3,3,3,2,2,2,3,3,1,2,3,2,2,2,4,5,3,2,2,3,4,3,4,2,3,2,1,2,3,4,4,3,3,3,3,2,2,1,1980
4/30/2021 14:41,R_6W3MxqNaGoD1fu9,EN,8,3,5,5,5,5,4,5,4,5,4,4,4,4,4,4,5,4,4,4,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,5,5,3,4,4,4,3,4,4,5,1,1,1,4,4,3,5,1,3,3,4,4,3,4,4,4,4,4,3,2,2,2,955
4/30/2021 13:32,R_3QMeQ3ykRC0Nt8l,EN,8,3,5,5,5,4,4,4,4,2,4,4,4,4,4,3,3,5,4,4,4,5,5,5,4,4,5,4,5,5,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,5,3,3,3,3,4,5,4,4,3,3,3,4,5,3,4,2,4,4,4,3,3,3,2,664
4/30/2021 13:24,R_9t4t0RQAcHqW4ox,EN,8,3,4,4,5,5,5,5,4,5,4,4,4,4,4,4,4,4,4,5,4,4,4,4,5,5,4,2,3,4,4,4,4,4,4,4,4,4,4,4,3,3,4,2,3,4,4,3,4,4,1,3,3,1,5,4,4,5,5,4,4,5,5,3,4,NA,NA,NA,NA,NA,NA,NA,NA,5954
4/30/2021 13:10,R_D6JCG9yFPim0GL7,EN,8,3,5,5,5,4,5,4,4,3,4,4,5,4,4,4,4,4,4,4,4,5,5,5,4,4,4,3,3,3,4,4,4,4,4,4,4,4,3,4,3,4,5,5,4,4,4,4,4,4,5,4,3,1,4,4,4,4,3,3,3,4,4,4,4,5,5,5,4,3,3,3,1,601
4/30/2021 12:08,R_2rr1BkCFGTQPnHR,EN,8,1,5,5,5,2,2,1,1,1,5,4,5,5,1,1,1,1,4,4,3,5,5,5,3,3,3,4,4,4,4,4,4,3,3,3,3,3,3,3,1,4,1,1,1,1,4,4,4,4,5,4,2,2,3,4,3,4,3,3,3,3,3,2,2,4,4,4,4,4,3,3,2,569
4/30/2021 11:46,R_3iqJcCXn9RilpdK,EN,8,3,4,4,4,4,4,3,2,1,4,5,4,4,4,2,4,3,4,4,4,3,2,3,3,4,4,4,4,5,4,4,4,4,4,3,4,3,4,5,4,5,4,4,3,4,4,3,3,3,5,1,1,2,4,4,4,4,3,4,3,3,4,3,4,4,3,4,4,3,3,2,2,519
4/30/2021 11:42,R_22nUCMc7fGf0CGo,EN,8,3,5,5,5,5,5,5,5,3,5,5,5,5,3,4,4,4,5,5,5,5,5,5,5,5,5,3,3,4,5,4,4,4,4,4,4,5,5,5,3,4,5,5,5,5,4,4,2,2,5,3,3,3,4,5,5,5,3,3,3,2,2,2,2,4,4,4,4,4,4,4,4,648
4/30/2021 11:38,R_eQaXuFrH0sCDDDX,EN,8,3,5,4,4,4,4,3,4,5,4,4,4,4,5,4,4,3,4,4,4,5,5,5,5,5,5,4,5,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,3,3,3,4,5,2,1,2,3,4,3,3,4,4,4,3,4,4,5,4,4,4,4,4,3,3,2,567
4/30/2021 11:29,R_C9bdePQ8SmMk6hr,EN,8,3,4,5,5,4,4,5,4,1,4,5,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,3,5,5,5,5,5,5,3,3,3,4,3,3,3,5,4,3,2,4,5,3,5,3,4,4,3,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,790
4/30/2021 9:36,R_2fxggqCmQOPrF2V,EN,8,3,5,5,5,4,4,4,2,1,5,4,5,5,3,4,4,4,4,2,3,5,5,5,5,5,5,3,3,4,4,4,4,4,3,5,3,3,3,4,2,4,4,3,5,5,2,2,2,2,5,2,2,1,5,4,3,4,3,4,4,4,4,5,5,4,4,5,4,4,2,2,2,699
4/30/2021 8:29,R_3k5t9I2r74S0Rlc,EN,8,3,4,5,5,4,4,5,4,2,4,4,4,5,5,4,2,4,4,4,5,5,4,5,5,5,4,3,3,4,3,3,3,4,4,4,4,4,5,5,4,5,4,3,4,4,5,5,4,5,3,3,3,1,4,4,5,4,4,5,4,4,5,3,5,4,4,4,5,3,4,4,2,2696
4/30/2021 6:23,R_2e2svCBrpxzLezc,EN,8,3,5,5,5,4,4,4,3,4,4,3,4,4,3,3,2,3,4,3,4,5,4,5,4,4,5,4,4,4,3,3,3,3,4,4,4,3,3,4,3,4,4,3,4,4,2,3,3,2,3,1,2,1,4,4,3,3,3,3,3,4,4,3,4,4,4,4,4,3,3,3,2,981
4/29/2021 21:10,R_6o0Q2H8ZT8QYD97,EN,8,3,5,4,5,5,4,3,4,NA,4,4,5,5,3,1,4,5,4,NA,4,5,4,5,4,NA,4,NA,NA,5,4,4,5,5,NA,4,NA,4,4,4,3,4,5,3,NA,5,2,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,4,3,NA,4,4,5,NA,1,3,4173
4/29/2021 20:18,R_2bPFiBmSHoQNwhx,EN,8,1,5,4,4,3,3,5,3,1,4,3,4,4,3,2,2,2,2,1,2,4,5,4,3,3,2,5,5,4,4,3,4,4,4,2,3,3,3,2,2,3,2,1,2,2,2,3,3,4,5,3,3,2,4,3,3,4,4,3,2,2,2,3,3,4,3,2,3,5,2,2,1,470
4/29/2021 16:31,R_cYfrRaKICI4OeY1,EN,8,3,4,4,5,5,5,5,5,3,4,4,5,4,4,4,4,4,4,4,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,3,3,3,5,5,3,5,5,4,4,4,5,5,3,3,2,4,4,3,4,4,4,3,4,4,4,4,4,4,4,4,3,3,3,2,753
4/29/2021 15:32,R_1eG0ZKqCmJ3WHzI,EN,8,3,5,5,5,3,4,3,4,3,5,5,5,5,3,3,4,4,3,3,4,5,4,5,5,5,4,4,5,4,4,3,4,4,3,3,4,2,4,5,3,4,4,3,5,4,4,4,3,3,3,3,3,1,5,4,3,5,3,3,2,4,4,1,4,4,4,4,4,3,3,3,2,958
4/29/2021 14:40,R_bNKVPDwERClbszf,EN,8,3,5,5,5,4,4,4,3,5,5,5,3,4,4,4,4,4,4,4,4,5,4,5,4,4,3,3,4,4,4,4,4,3,4,4,4,3,4,4,3,4,3,3,2,2,4,4,4,4,5,3,3,1,4,5,4,5,3,3,4,2,4,2,4,4,4,4,4,3,3,3,2,665
4/28/2021 19:51,R_3F2pJzYhIyvlEcU,EN,8,3,5,5,5,5,4,5,4,2,5,5,5,4,3,2,3,3,2,2,5,5,5,5,4,4,3,4,4,4,2,3,4,3,3,2,2,4,4,4,3,4,5,1,2,2,4,4,3,5,5,1,NA,1,4,3,3,4,3,3,2,2,4,2,4,4,3,3,3,2,2,3,2,1121
4/28/2021 18:16,R_1Lqidw3rWmQxIEl,EN,8,1,5,5,5,NA,2,5,3,1,4,4,4,4,2,2,3,NA,5,1,3,4,3,4,3,3,3,NA,NA,NA,4,4,4,4,3,NA,NA,3,3,3,3,4,4,2,NA,NA,4,3,4,4,5,2,2,1,3,3,NA,3,3,2,NA,4,5,3,4,4,4,4,4,3,NA,NA,2,1702
4/28/2021 16:06,R_7UKrIjnBCwC4z6N,EN,8,1,4,4,4,5,4,5,3,1,5,5,5,4,1,1,NA,NA,4,NA,4,5,4,4,4,5,4,4,4,4,4,3,4,3,4,4,4,3,3,3,3,5,3,3,5,1,3,3,3,4,NA,NA,NA,1,4,5,NA,5,3,3,NA,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,1374
4/28/2021 14:56,R_7PQQImKXdXiXhTP,EN,8,3,5,5,5,4,4,5,5,4,4,4,4,4,4,4,4,3,4,4,4,5,5,5,5,5,5,3,3,3,3,4,3,3,4,4,4,4,4,4,4,5,5,4,5,5,4,4,4,4,5,3,2,2,4,4,4,4,3,3,4,4,5,4,5,3,4,4,4,3,3,3,2,677
4/28/2021 14:48,R_3FKEpLuPUxBrMvB,EN,8,3,5,4,4,5,5,5,5,3,4,3,4,4,4,4,4,4,4,3,4,5,5,5,5,5,4,3,3,3,4,4,3,3,4,4,4,4,4,4,3,4,4,3,4,4,4,3,3,4,5,3,3,2,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,4,794
4/28/2021 14:46,R_3oWVtjhAkA0Pan9,EN,8,3,5,4,5,5,5,4,4,4,4,4,5,4,4,4,4,4,4,2,5,5,5,5,5,5,5,3,4,4,4,4,4,4,4,4,4,5,5,5,4,5,5,2,5,5,5,4,4,5,5,3,3,1,4,5,4,5,3,3,3,4,4,4,4,4,4,4,4,4,3,3,2,1237
4/28/2021 14:46,R_Btget8S4wzYt3J7,EN,8,3,5,5,5,3,3,3,3,5,4,4,5,5,3,3,1,3,4,3,4,5,4,5,4,4,4,3,4,4,4,4,4,4,4,3,4,3,3,5,2,5,3,4,3,3,4,4,3,4,5,3,3,2,3,4,4,4,4,4,3,4,5,1,2,5,5,5,4,4,3,2,2,1397
4/28/2021 14:44,R_1N9svgCHrPjvTdB,EN,8,3,5,5,5,5,5,4,4,3,5,4,4,4,4,4,5,4,4,3,4,4,5,5,5,4,4,3,4,4,4,3,3,3,3,2,3,4,4,5,3,4,4,2,4,3,3,2,3,2,5,3,3,3,3,3,3,5,3,3,3,4,4,2,2,3,4,4,4,2,2,2,2,493
4/28/2021 14:43,R_3mlVlKjjWhDZa5D,EN,8,3,5,5,4,4,4,5,4,5,4,4,4,4,3,4,4,4,4,4,5,5,5,5,5,5,5,3,4,4,4,3,3,3,4,4,4,4,4,4,4,5,5,2,4,4,3,3,3,3,5,3,3,1,4,4,4,4,3,3,2,3,3,3,3,4,4,4,4,3,3,2,2,1186
4/28/2021 14:35,R_x59mX9aEJrEywUh,EN,8,3,5,5,5,4,4,4,4,3,5,5,4,5,3,4,4,4,4,3,3,5,5,5,4,4,4,4,4,5,5,4,5,5,3,4,3,4,3,5,3,5,3,3,3,3,4,4,3,4,2,2,2,1,4,4,4,4,4,3,3,3,3,2,2,4,4,4,5,3,3,3,2,837
4/28/2021 14:32,R_DDmLqAwTkEIh4M9,EN,8,3,5,5,5,2,2,2,3,3,4,4,3,3,3,3,4,4,4,1,3,5,4,5,4,4,4,3,3,4,4,4,4,4,3,3,2,5,5,5,4,5,5,4,4,4,5,5,4,5,5,2,2,1,4,5,NA,4,4,2,2,4,4,4,4,4,4,4,4,2,2,2,2,851
4/28/2021 14:31,R_3OjMgpdoZ28DVxd,EN,8,3,5,5,5,5,4,5,5,3,4,3,4,4,4,4,4,4,4,5,4,5,4,5,5,5,5,4,4,5,4,4,4,4,5,5,5,3,4,5,5,5,5,5,5,5,4,4,4,4,5,3,3,3,5,5,4,5,3,4,4,4,4,3,4,3,4,4,4,4,3,3,2,611
4/28/2021 14:27,R_3KKaol0fVx3yYIp,EN,8,3,5,5,5,5,5,4,4,4,5,5,5,5,4,4,4,4,4,4,4,3,3,3,4,4,5,5,5,5,5,5,5,5,5,5,5,4,4,4,2,2,4,2,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,4,4,4,4,5,5,5,5,4,3,3,2,565
4/28/2021 14:26,R_3fcy7rxwHDIcjml,EN,8,3,5,4,5,3,4,3,3,1,4,4,3,4,3,4,3,3,4,4,5,5,5,5,5,5,5,4,5,4,3,2,3,3,3,4,2,4,4,4,2,4,4,2,3,3,4,5,5,5,5,1,2,1,3,4,4,4,4,4,4,2,4,3,4,4,2,4,4,2,2,2,2,1312
4/28/2021 14:23,R_3KVGjMc2jtj5n3q,EN,8,3,4,4,4,4,4,4,4,5,4,3,4,3,4,4,3,4,5,3,4,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,4,5,5,5,5,5,4,3,4,4,3,3,3,3,5,3,3,2,4,4,3,4,2,3,3,4,4,3,4,2,3,4,3,3,2,2,2,704
4/28/2021 13:44,R_1pzCWOj5niw2yhB,EN,8,3,5,5,5,3,3,5,3,3,5,5,5,5,4,3,4,4,4,4,4,5,5,5,5,4,4,3,3,3,4,3,4,4,4,4,4,4,5,5,3,5,4,3,4,4,4,4,5,5,5,2,2,1,3,3,3,3,4,4,3,4,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,7905
4/28/2021 12:23,R_1H2nuHUK3KxtSwJ,EN,8,3,5,5,5,5,4,5,4,5,5,5,5,4,4,4,5,4,4,4,4,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,5,5,5,4,5,5,3,5,5,4,3,3,4,3,1,3,1,5,4,4,4,3,3,3,4,4,2,3,3,4,5,3,3,3,3,2,747
4/28/2021 12:17,R_1NgqI29fk7qIjsy,EN,8,1,5,4,4,5,5,4,4,1,4,4,3,3,3,4,4,4,4,2,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,3,3,2,4,5,3,4,4,5,5,5,5,4,3,3,3,5,5,4,4,4,4,4,3,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,726
4/28/2021 10:52,R_1prgJ6KOCw74msS,EN,8,1,5,3,5,4,4,2,4,2,5,4,4,5,1,1,2,1,4,3,4,3,3,3,3,3,3,2,2,2,3,3,3,3,2,1,1,2,2,2,2,1,5,1,4,4,4,4,4,4,2,2,2,2,4,2,1,2,1,2,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1306
4/28/2021 10:18,R_10CoKyDAi3g5jSF,EN,8,1,5,5,5,4,4,4,3,5,4,4,3,4,4,3,3,3,3,3,3,4,4,3,4,4,4,4,5,4,4,4,4,4,4,4,3,3,4,4,3,3,5,2,4,3,3,4,3,4,5,3,3,2,3,3,3,4,3,3,3,4,4,3,3,3,3,3,2,3,2,2,3,1049
4/28/2021 10:03,R_RVN3PW03kAPBDwd,EN,8,3,5,5,5,4,4,5,5,2,4,5,5,4,4,2,3,4,4,3,4,5,5,5,5,5,5,4,4,4,4,4,4,3,4,4,4,4,5,5,3,4,4,4,4,4,3,3,4,3,5,3,3,2,4,5,3,5,3,3,4,4,4,4,4,4,4,4,4,3,3,3,2,1165
4/28/2021 9:21,R_3iDpCUBxyKd9nYf,EN,8,3,5,4,5,4,4,4,3,2,5,4,4,4,3,3,3,4,4,3,4,4,3,4,3,4,2,3,3,3,3,4,3,3,4,3,3,4,4,4,3,4,4,4,4,4,3,2,3,3,1,3,1,1,3,4,3,3,3,4,3,4,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,1114
4/27/2021 21:22,R_1CJBd5wqcjBLp6p,EN,8,1,5,5,5,4,4,5,4,3,5,5,5,5,3,2,3,3,5,2,4,5,5,5,4,4,5,4,4,4,4,4,4,4,4,5,3,4,3,4,3,3,5,5,4,4,4,4,4,4,5,3,2,2,4,5,4,4,4,4,3,1,2,3,3,4,4,5,4,4,2,3,2,1083
4/27/2021 19:56,R_1jGPiof5zsxapls,EN,8,1,3,5,4,4,4,5,4,1,4,3,4,5,1,2,2,2,2,2,3,4,5,5,4,4,1,5,5,4,4,4,4,4,4,4,4,2,1,2,2,3,5,3,NA,4,3,3,NA,4,NA,NA,NA,NA,5,5,4,5,4,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1060
