StartDate,Progress,Duration..in.seconds.,Finished,RecordedDate,ResponseID,Location.Latitude,DistributionChannel,UserLanguage,district,student_id,grade,s-emsa-q1,s-emsa-q2,s-emsa-q3,s-tint-q1,s-tint-q2,s-tint-q3,s-tint-q4,s-tint-q5,s-acpr-q1,s-acpr-q2,s-acpr-q3,s-acpr-q4,s-cure-q1,s-cure-q2,s-cure-q3,s-cure-q4,s-sten-q1,s-sten-q2,s-sten-q3,s-sper-q1,s-sper-q2,s-sper-q3,s-sper-q4,s-civp-q1,s-civp-q2,s-civp-q3,s-civp-q4,s-grmi-q1,s-grmi-q2,s-grmi-q3,s-grmi-q4,s-appa-q1,s-appa-q2,s-appa-q3,s-peff-q1,s-peff-q2,s-peff-q3,s-peff-q4,s-peff-q5,s-peff-q6,s-sbel-q1,s-sbel-q2,s-sbel-q3,s-sbel-q4,s-sbel-q5,s-phys-q1,s-phys-q2,s-phys-q3,s-phys-q4,s-vale-q1,s-vale-q2,s-vale-q3,s-vale-q4,s-acst-q1,s-acst-q2,s-acst-q3,s-sust-q1,s-sust-q2,s-grit-q1,s-grit-q2,s-grit-q3,s-grit-q4,s-expa-q1,s-poaf-q1,s-poaf-q2,s-poaf-q3,s-poaf-q4,gender,Q90_3_TEXT,race,Q91_7_TEXT,language,MathTeacher,ScienceTeacher,SocialTeacher,EnglishTeacher,DESE ID
5/9/19 8:51,100,1460,TRUE,2019-05-09T9:15:0,R_2SfvaJ4L0lbKDAO,42.37969971,anonymous,EN,Somerville,111008450,5,5,5,5,5,5,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,NA,NA,NA,3,5,5,5,5,5,5,2,5,5,5,NA,4,4,5,4,4,5,4,NA,NA,2,5,5,4,4,4,4,NA,4,NA,NA,4,1,,3,,EN,,,,,02740120
5/9/19 8:50,100,1557,TRUE,2019-05-09T9:16:0,R_1KkvXhaf69skmd7,42.37969971,anonymous,EN,Somerville,111008670,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,3,3,3,NA,NA,NA,NA,3,4,NA,3,NA,NA,NA,NA,NA,NA,NA,5,4,4,5,4,5,4,4,4,4,4,5,3,5,5,4,3,4,4,NA,NA,2,5,4,3,4,5,3,3,4,3,4,4,1,,3,,EN,,,,,02740120
5/9/19 8:50,100,1591,TRUE,2019-05-09T9:17:0,R_72OtQHATqwy94it,42.37969971,anonymous,EN,Somerville,111009753,5,1,2,1,NA,3,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,4,3,NA,NA,NA,5,5,4,5,NA,5,NA,NA,NA,NA,NA,NA,2,4,3,5,5,5,5,NA,NA,4,5,4,NA,5,NA,5,5,1,2,5,4,2,,4,,EN,,,,,02740120
5/9/19 8:39,100,2393,TRUE,2019-05-09T9:19:0,R_3rSva6JRhjZiwMV,42.37969971,anonymous,PT-BR,Somerville,111012463,6,NA,NA,NA,NA,NA,NA,NA,NA,5,5,3,5,NA,NA,NA,NA,NA,NA,NA,5,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,1,4,5,4,4,4,4,NA,4,1,3,1,3,4,1,5,3,5,3,5,2,4,1,1,NA,5,3,4,5,1,5,1,3,1,2,4,2,,4,,PT-BR,,,,Professor de Ingl����s,02740120
5/8/19 9:16,70,360,FALSE,2019-05-09T9:22:0,R_2fm2iBqlKJghQRf,NA,anonymous,EN,Revere,34621,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,EN,Math teacher,,,,02480505
5/9/19 8:49,100,1999,TRUE,2019-05-09T9:22:0,R_cHDb9zKaNDWDLZn,42.37969971,anonymous,EN,Somerville,111011648,5,4,4,4,3,2,3,3,2,3,2,2,1,5,3,3,4,2,5,2,3,5,2,4,3,3,3,2,4,3,2,4,2,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,5,2,2,2,3,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,,6,,EN,,,,,02740120
5/9/19 9:19,100,269,TRUE,2019-05-09T9:23:0,R_3HN3FvB5brd7JWb,42.4125061,anonymous,EN,Revere,25397,12,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,3,NA,NA,NA,NA,NA,NA,NA,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,3,3,3,3,3,3,1,4,2,3,2,4,3,5,5,4,3,2,4,3,4,2,3,2,2,3,2,2,1,1,1,2,2,1,,5,,EN,,Science teacher,,,02480505
5/9/19 8:52,100,1905,TRUE,2019-05-09T9:24:0,R_26hzdRtkW3y4pnB,42.37969971,anonymous,EN,Somerville,111008206,5,4,3,5,4,5,4,5,1,5,5,4,5,4,5,4,4,5,4,4,5,5,5,5,5,5,5,5,4,4,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,,3,,EN,,,,,02740120
5/9/19 8:49,100,2132,TRUE,2019-05-09T9:24:0,R_3fpLOqKS7OohJAt,42.37969971,anonymous,ES,Somerville,111011641,5,3,3,5,4,4,4,4,4,5,4,4,4,2,2,NA,2,4,4,5,2,3,3,3,3,2,3,2,3,3,3,2,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,5,5,1,NA,1,4,2,4,4,4,4,2,,1,,ES,,,,,02740120
5/9/19 8:50,100,2240,TRUE,2019-05-09T9:27:0,R_3mkieZdtMF0WaEt,42.37969971,anonymous,EN,Somerville,111009519,5,2,3,3,2,1,4,3,4,3,2,5,3,3,1,1,2,1,1,3,2,2,3,3,3,3,2,3,1,3,3,2,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,4,2,2,3,2,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,,3,,EN,,,,,02740120
5/9/19 8:49,100,2354,TRUE,2019-05-09T9:29:0,R_3qDxFhrcfjShqjq,42.37969971,anonymous,EN,Somerville,111008207,5,2,4,5,2,1,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,NA,NA,NA,5,5,5,4,4,5,1,1,5,5,5,5,5,5,5,5,5,5,5,NA,NA,5,1,5,4,5,5,4,1,5,5,5,5,2,,4,,EN,,,,,02740087
5/9/19 9:19,100,579,TRUE,2019-05-09T9:29:0,R_3iKKOm9fXeNCX3c,42.4125061,anonymous,EN,Revere,31480,12,4,4,4,4,4,4,4,4,5,5,4,4,3,3,4,3,2,2,2,4,4,4,4,3,4,3,4,5,4,4,3,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,5,4,4,4,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,,4,,EN,,Science teacher,,,02480505
5/9/19 9:40,100,544,TRUE,2019-05-09T9:49:0,R_2dmV8QO37TfeRaa,42.14759827,anonymous,EN,Milford,0M004391,6,3,3,3,2,2,4,3,3,5,3,4,4,4,4,4,3,3,4,4,4,2,1,4,3,5,3,4,5,5,5,3,3,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,5,5,4,5,4,4,3,2,3,3,5,1,,6,,EN,,,,English teacher,01850305
5/9/19 9:40,100,593,TRUE,2019-05-09T9:50:0,R_Dcy8rTlwqxFRhEB,42.14759827,anonymous,EN,Milford,0M04845,6,3,2,3,2,1,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,3,1,NA,NA,NA,3,2,2,2,2,3,3,2,2,1,1,2,2,3,5,4,3,1,4,NA,NA,2,1,2,2,3,1,4,2,1,5,3,2,2,,6,,EN,,,,English teacher,01850305
5/9/19 9:43,100,428,TRUE,2019-05-09T9:50:0,R_0NZcj76Qzqhwuyt,42.14759827,anonymous,EN,Milford,5548,6,4,3,4,5,2,3,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,2,NA,NA,NA,4,4,4,5,5,5,5,5,2,4,3,4,3,3,5,5,5,4,5,NA,NA,1,5,5,5,5,4,5,3,3,4,4,4,2,,5,,EN,,,Social Studies teacher,,01850305
5/9/19 9:40,100,592,TRUE,2019-05-09T9:50:0,R_1ridB0tQP52hvHW,42.14759827,anonymous,EN,Milford,M005384,6,3,3,3,5,3,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,NA,NA,NA,5,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,1,2,5,NA,NA,4,1,2,2,2,5,1,5,1,2,3,2,2,,4,,EN,,Science teacher,,,01850305
5/9/19 9:42,100,504,TRUE,2019-05-09T9:50:0,R_3EDYJwVo9bAxf9k,42.14759827,anonymous,EN,Milford,0M009028,6,3,4,4,3,3,3,3,4,4,4,4,3,1,3,3,3,3,4,4,3,2,2,2,3,3,3,3,3,3,3,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,5,3,4,4,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,,"2,7",Chinese,EN,,,,English teacher,01850305
5/9/19 9:40,100,606,TRUE,2019-05-09T9:50:0,R_Olp9rzhzn1h4NY5,42.14759827,anonymous,EN,Milford,0M005395,6,4,4,4,3,2,1,3,1,3,3,3,4,3,3,3,2,5,3,3,1,3,3,1,NA,NA,NA,NA,3,2,2,2,2,2,4,3,3,2,5,2,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,,5,,EN,Math teacher,,,,01850305
5/9/19 9:42,100,535,TRUE,2019-05-09T9:50:0,R_3QKV8u3ZnCy7CQe,42.14759827,anonymous,EN,Milford,5230,6,3,5,4,2,2,2,3,3,4,2,5,3,3,4,2,2,2,4,3,4,5,4,4,5,4,5,5,5,4,5,3,3,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,4,5,4,4,5,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,,5,,EN,,,,English teacher,01850305
5/9/19 9:40,100,643,TRUE,2019-05-09T9:51:0,R_Orkg8x8hsDSIhDb,42.14759827,anonymous,EN,Milford,M005331,6,2,3,3,3,3,3,5,4,5,4,5,5,4,4,5,5,5,4,2,3,4,5,4,5,3,4,5,4,4,4,5,5,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,5,5,5,3,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,,6,,EN,,,,English teacher,01850305
5/9/19 9:39,100,718,TRUE,2019-05-09T9:51:0,R_ykhkREH0YVKXj0J,42.14759827,anonymous,EN,Milford,0M005419,5,3,3,3,4,3,4,4,5,4,5,4,5,3,4,3,2,3,4,4,4,3,3,4,4,4,4,4,4,4,4,1,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,5,4,4,5,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,,5,,EN,,,,,01850305
5/9/19 9:43,100,521,TRUE,2019-05-09T9:52:0,R_1QxA3rLzztSzrGC,42.14759827,anonymous,EN,Milford,4661,6,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,5,NA,NA,NA,NA,NA,NA,NA,4,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4,5,4,4,3,4,4,4,4,1,2,1,4,4,4,4,4,3,3,3,3,2,4,2,2,4,4,4,4,1,4,3,2,4,2,,4,,EN,Math teacher,,,,01850305
5/9/19 9:47,100,297,TRUE,2019-05-09T9:52:0,R_2t2K8c2khFp4Ov6,42.45300293,anonymous,EN,Winchester,2008026,11,2,4,3,5,2,3,3,4,4,4,4,4,2,2,3,1,3,1,3,5,5,5,5,5,3,5,4,4,2,3,4,3,3,3,4,4,4,4,4,4,1,3,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,,2,,EN,,Science teacher,,,03440505
5/9/19 9:42,100,567,TRUE,2019-05-09T9:52:0,R_2DLVW6VKZKnX7h2,42.14759827,anonymous,EN,Milford,4607,6,1,1,1,3,2,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,4,2,NA,NA,NA,3,3,4,2,3,2,3,4,2,4,2,2,1,2,3,5,4,4,5,NA,NA,1,2,3,5,5,3,4,5,3,4,3,4,1,,"3,5",,EN,,Science teacher,,,01850305
5/9/19 9:40,100,703,TRUE,2019-05-09T9:52:0,R_2PAv6qYxoOl6rLl,42.14759827,anonymous,EN,Milford,0M005676,5,4,1,5,1,2,4,2,5,3,5,4,2,3,3,3,2,2,1,5,3,2,3,3,1,3,3,3,4,4,3,5,1,2,3,5,3,4,4,3,5,3,4,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,,"3,7",Half Jamacian,EN,,,,,01850305
5/9/19 9:41,100,669,TRUE,2019-05-09T9:52:0,R_cHNMyTF6GugXl0B,42.14759827,anonymous,EN,Milford,0M005383,6,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,5,NA,NA,NA,NA,NA,NA,NA,4,4,3,5,NA,NA,NA,NA,NA,NA,NA,NA,3,4,5,4,3,4,4,4,4,5,4,4,4,4,2,3,4,3,5,5,5,4,2,2,2,5,4,5,5,5,5,3,5,3,5,5,1,,"5,7",Italian,EN,,Science teacher,,,01850305
5/9/19 9:43,100,563,TRUE,2019-05-09T9:52:0,R_R47USKnW4pfVUuR,42.14759827,anonymous,EN,Milford,0M010018,6,3,3,4,4,2,5,4,5,5,4,4,5,3,4,4,4,4,4,4,4,5,4,4,4,4,4,5,5,4,4,4,5,4,5,5,5,5,4,4,5,5,5,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,,6,,EN,,,,English teacher,01850305
5/9/19 9:40,100,727,TRUE,2019-05-09T9:53:0,R_3k5FeJnMZ1dXMpY,42.14759827,anonymous,EN,Milford,0M005535,6,NA,NA,NA,NA,NA,NA,NA,NA,5,2,1,1,NA,NA,NA,NA,NA,NA,NA,3,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,4,5,4,5,5,4,2,3,4,3,2,3,2,3,5,4,5,3,5,3,3,4,1,4,3,4,5,3,5,3,5,3,1,3,3,4,1,,5,,EN,,,,English teacher,01850305
5/9/19 9:42,100,669,TRUE,2019-05-09T9:53:0,R_1jP16mOO7NnwFEW,42.14759827,anonymous,EN,Milford,M005524,6,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,4,NA,NA,NA,NA,NA,NA,NA,2,5,3,4,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,5,5,3,5,5,4,3,3,2,3,3,3,3,3,5,4,5,5,1,1,1,4,5,4,4,5,5,4,2,3,5,4,2,,6,,EN,,Science teacher,,,01850305
5/9/19 9:41,100,761,TRUE,2019-05-09T9:53:0,R_2f1YVG4OGH77T1j,42.14759827,anonymous,EN,Milford,0M005393,6,4,3,5,5,2,3,4,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,4,1,5,NA,2,3,3,4,5,4,5,5,4,4,5,4,5,5,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,,4,,EN,,,Social Studies teacher,,01850305
5/9/19 9:39,100,851,TRUE,2019-05-09T9:53:0,R_vDJvoruyFN5aS9X,42.14759827,anonymous,EN,Milford,0M005763,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,5,3,3,3,NA,NA,NA,NA,3,3,5,5,NA,NA,NA,NA,NA,NA,NA,5,4,5,4,5,5,3,2,3,4,2,1,3,2,4,5,3,2,4,NA,NA,1,2,1,3,3,3,4,1,2,2,3,4,1,,6,,EN,,Science teacher,,,01850305
5/9/19 9:40,100,865,TRUE,2019-05-09T9:55:0,R_xthmUhijahNoHv3,42.14759827,anonymous,EN,Milford,0M005479,6,2,4,4,2,2,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,1,NA,NA,NA,4,4,4,3,5,4,5,4,5,5,2,4,4,4,5,5,4,3,5,NA,NA,2,5,5,5,5,5,5,3,3,4,4,4,2,,5,,EN,Math teacher,,,,01850305
5/9/19 9:42,100,769,TRUE,2019-05-09T9:55:0,R_2AXuo0cFjuW3wMb,42.14759827,anonymous,EN,Milford,5427,6,3,3,3,4,2,4,4,4,5,5,5,5,3,3,4,4,5,5,5,4,4,3,4,5,5,4,4,5,4,4,2,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,5,4,4,5,4,5,4,4,5,5,4,2,,7,American,EN,,,Social Studies teacher,,01850305
5/9/19 9:40,100,923,TRUE,2019-05-09T9:55:0,R_3NEUGmiSRZWbRs1,42.14759827,anonymous,EN,Milford,0M005403,6,3,3,4,2,2,3,2,4,5,4,4,4,4,4,2,1,4,4,4,4,4,4,4,5,4,5,4,4,3,3,3,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,4,4,3,4,1,3,3,2,3,1,3,1,,5,,EN,Math teacher,,,,01850305
5/9/19 9:42,100,776,TRUE,2019-05-09T9:55:0,R_vidpf1zPo1IFNAd,42.14759827,anonymous,EN,Milford,4418,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,4,5,4,4,4,NA,NA,NA,NA,3,4,3,3,NA,NA,NA,NA,NA,NA,NA,5,4,5,5,4,5,4,4,4,4,3,4,2,3,5,5,4,4,5,NA,NA,1,5,4,3,4,4,5,3,3,4,5,4,2,,5,,EN,,Science teacher,,,01850305
5/9/19 9:41,100,880,TRUE,2019-05-09T9:55:0,R_1oifyPZPxb4FtEG,42.14759827,anonymous,PT-BR,Milford,0M009780,6,4,5,4,2,4,3,5,4,5,4,4,5,4,5,5,1,3,4,3,3,4,5,4,5,4,5,5,4,1,3,1,5,3,4,4,5,5,5,5,5,4,4,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,,7,Brazilian ,PT-BR,,,,Professor de Ingl����s,01850305
5/9/19 9:42,100,773,TRUE,2019-05-09T9:55:0,R_2Tutjdx9RaABvyZ,42.14759827,anonymous,EN,Milford,0M005511,6,4,4,4,2,2,2,3,2,3,3,2,4,2,2,3,4,2,2,2,3,4,2,3,3,4,3,4,3,4,4,2,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,5,4,4,4,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,,5,,EN,Math teacher,,,,01850305
5/9/19 9:47,100,498,TRUE,2019-05-09T9:55:0,R_21aFAzOPbqfnmF7,42.4178009,anonymous,EN,Winchester,2208020,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,5,2,1,1,NA,NA,NA,NA,2,4,5,3,NA,NA,NA,NA,NA,NA,NA,3,2,2,1,2,2,3,4,3,3,2,3,3,3,4,3,1,1,3,NA,NA,2,1,1,4,3,4,4,4,4,1,3,4,2,,5,,EN,,,Social Studies teacher,,03440505
5/9/19 9:42,100,813,TRUE,2019-05-09T9:56:0,R_3n5Z9U3o8j0y4mu,42.14759827,anonymous,EN,Milford,4389,6,4,4,3,4,3,3,4,4,4,4,2,4,4,4,4,4,3,4,4,4,3,4,4,3,4,3,2,4,5,4,1,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,4,4,5,5,4,5,1,3,4,4,4,1,,5,,EN,,Science teacher,,,01850305
5/9/19 9:40,100,920,TRUE,2019-05-09T9:56:0,R_1er6z8VcqYOCVZk,42.14759827,anonymous,EN,Milford,0M007145,6,4,2,4,4,2,3,3,3,5,4,4,1,3,2,3,3,4,5,3,3,4,1,3,3,3,3,3,3,4,3,3,5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,4,5,3,2,3,3,1,3,3,4,5,2,,4,,EN,Math teacher,,,,01850305
5/9/19 9:41,100,888,TRUE,2019-05-09T9:56:0,R_bDiaVswlPOCrId3,42.14759827,anonymous,EN,Milford,0M005633,6,2,4,4,4,4,4,4,5,5,4,5,4,3,3,4,4,3,3,4,4,4,4,3,3,3,3,3,4,3,3,2,5,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,3,4,4,4,3,4,3,3,3,3,4,1,,4,,EN,,,,English teacher,01850305
5/9/19 9:48,100,493,TRUE,2019-05-09T9:56:0,R_1dce2PrDVTMPR1H,42.14759827,anonymous,EN,Milford,00M005708,6,1,2,1,3,1,4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,3,NA,NA,NA,4,2,2,2,2,3,1,1,2,2,2,1,1,1,1,4,4,1,4,NA,NA,1,2,2,3,4,1,3,2,1,3,1,2,2,,"4,5",,EN,,,,English teacher,01850305
5/9/19 9:42,100,888,TRUE,2019-05-09T9:56:0,R_3qy5iU8X6rvktl3,42.14759827,anonymous,PT-BR,Milford,0M010198,6,NA,NA,NA,NA,NA,NA,NA,NA,4,5,4,4,NA,NA,NA,NA,NA,NA,NA,3,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,4,4,4,4,4,4,3,4,3,4,2,4,5,4,5,5,4,5,4,2,1,2,2,3,4,3,3,3,3,2,5,4,4,1,,7,Brasileira,PT-BR,,Professor de Ci����ncias,,,01850305
5/9/19 9:42,100,904,TRUE,2019-05-09T9:57:0,R_2sQIS19jTs0cgkS,42.14759827,anonymous,EN,Milford,0M008357,6,3,3,4,3,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,3,NA,NA,NA,4,4,3,3,3,4,3,2,4,4,4,5,4,4,5,4,3,3,3,NA,NA,1,4,3,3,4,3,3,2,3,4,3,4,2,,7,I don't know ,EN,Math teacher,,,,01850305
5/9/19 9:39,100,1060,TRUE,2019-05-09T9:57:0,R_23eKo17oXbFtbCd,42.14759827,anonymous,EN,Milford,0M006937,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,2,3,2,2,NA,NA,NA,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,2,4,2,3,3,2,2,4,4,3,4,4,3,3,3,NA,NA,1,1,2,3,5,2,3,2,2,3,2,2,1,,6,,EN,,Science teacher,,,01850305
5/9/19 9:40,100,1016,TRUE,2019-05-09T9:57:0,R_30qn99VHIcqEgSs,42.14759827,anonymous,PT-BR,Milford,uqryjr,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,2,2,3,3,NA,NA,NA,NA,4,2,3,3,NA,NA,NA,NA,NA,NA,NA,3,4,3,4,4,5,3,5,5,5,5,4,3,3,5,4,3,4,3,NA,NA,5,5,1,3,5,4,3,4,2,2,3,3,2,,1,,PT-BR,,,,Professor de Ingl����s,01850305
5/9/19 9:43,100,851,TRUE,2019-05-09T9:58:0,R_cu9FnF7ARktFK9P,42.14759827,anonymous,EN,Milford,5481,6,4,4,4,5,3,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,3,1,NA,NA,NA,5,4,4,5,5,5,3,4,4,4,NA,5,4,3,5,4,3,3,4,NA,NA,1,5,2,3,4,4,4,3,2,3,3,4,2,,3,,EN,,,Social Studies teacher,,01850305
5/9/19 9:43,100,898,TRUE,2019-05-09T9:58:0,R_2CiVDsNdXQRjCFA,42.14759827,anonymous,EN,Milford,M003948,6,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,4,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,5,4,5,5,5,5,5,5,5,3,4,3,3,4,2,5,4,5,5,5,5,5,1,1,4,5,5,4,5,4,5,1,4,4,5,4,2,,"3,5",,EN,Math teacher,,,,01850305
5/9/19 9:40,100,1079,TRUE,2019-05-09T9:58:0,R_22nM4ms87hMhO9c,42.14759827,anonymous,PT-BR,Milford,caua070806,6,5,4,4,5,2,4,4,4,4,4,3,5,3,4,4,2,4,4,4,2,2,4,3,3,3,3,3,4,NA,4,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,5,3,3,2,4,1,3,3,4,4,3,2,,6,,PT-BR,,,Professor de Estudos Sociais,,01850305
5/9/19 9:39,100,1139,TRUE,2019-05-09T9:58:0,R_28FAX3Nin1VbYtq,42.14759827,anonymous,EN,Milford,0M005459,6,2,3,4,4,3,3,4,4,3,5,3,4,3,4,2,2,3,3,3,3,3,2,2,4,1,3,4,5,5,3,3,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,3,5,4,3,4,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,,3,,EN,,,Social Studies teacher,,01850305
5/9/19 9:42,100,1013,TRUE,2019-05-09T9:59:0,R_1OZVWEq02506BTo,42.14759827,anonymous,EN,Milford,0M005456,6,2,1,2,4,1,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,3,NA,NA,NA,5,4,5,4,3,4,4,4,3,4,4,5,1,4,5,5,4,4,3,NA,NA,2,5,5,2,5,3,5,1,3,5,4,4,1,,7,american and Hispanic ,EN,,,Social Studies teacher,,01850305
5/9/19 9:41,100,1040,TRUE,2019-05-09T9:59:0,R_WkQL8Hy2hyunzMd,42.14759827,anonymous,EN,Milford,0M005380,6,3,4,4,5,4,5,4,5,4,4,4,5,4,3,5,5,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,4,4,4,4,4,4,4,5,5,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,,7,Brazilian American,EN,,,Social Studies teacher,,01850305
