StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,District,DESE ID,t-prep-q1,t-prep-q2,t-prep-q3,t-pcom-q1,t-pcom-q2,t-pcom-q3,t-pcom-q4,t-pcom-q5,t-ieff-q1,t-ieff-q2,t-ieff-q3,t-ieff-q4,t-qupd-q3,t-qupd-q2,t-qupd-q1,t-qupd-q4,t-coll-q1,t-coll-q2,t-coll-q3,t-prtr-q1,t-prtr-q2,t-prtr-q3,t-inle-q1,t-inle-q2,t-inle-q3,t-pvic-q1,t-pvic-q2,t-pvic-q3,t-psup-q1,t-psup-q2,t-psup-q3,t-psup-q4,t-acch-q1,t-acch-q2,t-acch-q3,t-reso-q1,t-reso-q2,t-reso-q3,t-reso-q4,t-reso-q5,t-sust-q1,t-sust-q2,t-sust-q3,t-sust-q4,t-curv-q1,t-curv-q2,t-curv-q3,t-curv-q4,t-cure-q1,t-cure-q2,t-cure-q3,t-cure-q4,t-peng-q1,t-peng-q2,t-peng-q3,t-peng-q4,t-ceng-q1,t-ceng-q2,t-ceng-q3,t-ceng-q4,t-sach-q1,t-sach-q2,t-sach-q3,t-psol-q1,t-psol-q2,t-psol-q3,t-expa-q2,t-expa-q3,t-phya-q2,t-phya-q3,
3/30/2022 14:35:00,3/30/2022 14:51:00,0,100,965,1,2022-03-30T14:51:0,R_Dfd1KJhtfqbcw6J,41.88600159,-71.34570313,anonymous,EN,1,160305,5,4,4,4,2,4,3,1,4,4,3,3,2,3,2,1,4,1,4,3,3,3,3,3,2,,,2,2,2,2,2,,2,2,3,2,2,2,3,1,1,1,1,4,4,3,4,1,1,3,2,5,,,1,2,3,,,1,2,1,2,2,1,2,2,3,3,
3/30/2022 14:50:00,3/30/2022 15:16:00,0,100,1552,1,2022-03-30T15:16:0,R_2dFRkw3eTrtMvne,41.88600159,-71.34570313,anonymous,EN,1,160305,5,5,5,,,1,,2,4,4,4,4,1,,1,,1,,1,,,,3,,2,3,3,4,4,4,4,3,3,3,3,4,3,2,5,4,,2,,,4,,,,3,3,3,4,2,,,,,,,,3,3,3,,,,3,3,3,3,
4/14/2022 13:19:00,4/14/2022 13:34:00,0,100,908,1,2022-04-14T13:34:0,R_2R84EVSGqkNIrH0,41.9261,-71.3011,anonymous,EN,1,160515,4,3,5,5,5,4,4,,,,,,3,2,3,3,,,,4,4,4,,,,3,3,4,4,4,3,3,,,,2,2,3,2,3,4,2,3,3,,,,,,,,,1,1,1,1,1,3,2,3,,,,,,,2,3,2,3,
4/10/2022 20:23:00,4/10/2022 20:38:00,0,100,888,1,2022-04-10T20:38:0,R_wMpD4ow0TFgMtAR,41.92610168,-71.30110168,anonymous,EN,1,160505,4,,4,2,4,5,4,5,4,4,4,3,3,3,2,3,3,2,4,4,4,4,4,4,3,4,5,4,3,3,3,1,3,3,3,3,2,2,3,3,4,2,5,5,,,,,3,3,1,3,5,2,1,1,3,3,2,3,,,,2,1,1,3,4,2,3,
4/27/2022 10:51:00,4/27/2022 10:59:00,0,100,521,1,2022-04-27T10:59:0,R_3Pcvcry793JKORf,41.9261,-71.3011,anonymous,EN,1,160050,4,5,3,5,4,3,5,2,5,5,4,4,2,5,5,5,4,3,4,2,2,2,2,3,2,3,4,2,3,4,3,3,3,4,4,3,3,5,5,5,5,1,4,3,4,4,4,5,4,5,5,5,5,4,2,1,5,5,3,4,3,3,3,4,3,4,3,3,4,4,
4/13/2022 15:44:00,4/13/2022 15:57:00,0,100,758,1,2022-04-13T15:57:0,R_22WUer8mEvXB7QB,41.9261,-71.3011,anonymous,EN,1,160035,5,4,5,2,3,4,4,1,4,4,3,3,4,2,4,2,4,5,4,3,4,3,2,4,4,2,1,2,2,2,2,2,2,3,2,2,5,4,1,5,3,1,2,3,2,4,4,2,3,3,4,4,5,3,2,2,2,2,3,2,1,2,2,3,3,3,3,3,3,3,
4/27/2022 8:49:00,4/27/2022 9:13:00,0,100,1419,1,2022-04-27T9:13:0,R_3PyL2cYSCvSVPWa,41.9261,-71.3011,anonymous,EN,1,160050,4,4,4,4,4,3,3,1,4,3,5,4,3,4,3,2,3,2,4,1,1,1,2,1,1,3,3,3,4,4,3,3,4,4,3,4,4,4,2,3,4,2,4,3,,,,,1,1,1,4,1,3,3,1,4,4,3,3,,,,3,3,4,3,3,3,3,
4/6/2022 14:38:00,4/6/2022 14:58:00,0,100,1214,1,2022-04-06T14:58:0,R_1Q3OieDWgha3Ioq,41.9261,-71.3011,anonymous,EN,1,160505,5,4,5,2,3,2,2,4,5,4,4,3,2,2,1,3,3,2,2,2,2,3,2,2,1,4,4,3,2,1,3,2,2,1,3,3,3,4,4,4,3,3,4,4,1,4,1,4,2,2,3,2,3,3,3,1,4,3,4,4,2,2,2,3,2,1,3,5,2,3,
4/13/2022 16:07:00,4/13/2022 16:17:00,0,100,579,1,2022-04-13T16:17:0,R_31ZYykyW4Hj39SG,42.0215,-71.2188,anonymous,EN,1,160050,5,5,5,2,2,3,3,1,5,5,5,5,2,2,2,2,4,4,4,1,1,1,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,2,3,3,4,,4,,4,4,4,4,5,4,3,1,3,4,3,3,,,,3,3,2,4,4,4,4,
4/13/2022 16:05:00,4/13/2022 16:15:00,0,100,577,1,2022-04-13T16:15:0,R_21t75zq9cn3o3ha,41.9261,-71.3011,anonymous,EN,1,160050,5,4,5,2,2,5,4,2,4,4,4,3,2,1,2,2,3,1,2,4,4,3,4,,4,3,2,3,3,4,3,3,3,3,2,2,2,1,2,4,3,1,1,1,4,3,4,3,4,4,4,4,5,2,2,2,4,3,2,4,2,4,2,3,3,4,2,2,3,4,
4/13/2022 15:44:00,4/13/2022 16:01:00,0,100,969,1,2022-04-13T16:1:0,R_2aJPOkkLoAO7ayp,41.9261,-71.3011,anonymous,EN,1,160035,5,5,4,2,2,5,2,1,4,4,4,4,1,2,1,1,4,1,3,1,2,1,1,1,3,2,3,3,2,3,2,2,2,3,3,1,2,2,2,3,2,2,3,3,3,3,4,3,4,2,5,3,3,4,3,1,3,3,2,3,1,2,2,3,2,2,2,3,2,3,
4/13/2022 16:05:00,4/13/2022 16:14:00,0,100,541,1,2022-04-13T16:14:0,R_24cMUM4EJkwx3L5,41.9261,-71.3011,anonymous,EN,1,160050,5,5,5,3,2,3,1,1,4,4,5,4,2,3,4,3,3,1,1,2,3,2,2,2,2,3,4,3,3,4,3,2,2,4,2,2,3,2,4,4,4,2,2,3,4,4,4,3,4,3,3,4,5,2,1,1,4,4,3,3,2,3,2,2,4,4,3,3,4,4,
4/1/2022 16:02:00,4/1/2022 16:21:00,0,100,1187,1,2022-04-01T16:21:0,R_9HregQ0Y6jxSZNv,42.10940552,-71.17590332,anonymous,EN,1,160315,5,5,5,5,5,4,4,3,5,4,5,4,2,3,3,3,4,4,3,5,4,5,4,5,3,3,3,2,4,3,3,3,4,5,3,3,3,4,2,3,4,1,2,5,5,5,4,4,5,5,5,5,5,2,1,1,5,4,3,3,3,3,4,3,4,4,3,4,3,4,
4/13/2022 16:05:00,4/13/2022 16:18:00,0,100,772,1,2022-04-13T16:18:0,R_1OZDcjNRg4pJta2,41.9261,-71.3011,anonymous,EN,1,160050,5,5,4,2,2,3,3,1,5,3,4,5,1,2,2,1,2,4,4,3,3,2,2,3,3,5,5,4,4,3,4,3,3,3,3,2,1,2,2,3,3,1,2,3,4,4,4,4,5,5,4,4,2,3,3,2,3,3,3,3,2,3,3,4,4,3,2,2,3,3,
4/13/2022 15:45:00,4/13/2022 16:04:00,0,100,1152,1,2022-04-13T16:4:0,R_1q4VXeYMstrQi47,41.9261,-71.3011,anonymous,EN,1,160035,5,5,4,4,4,5,3,1,5,4,3,5,2,4,3,3,1,2,3,4,4,4,3,3,2,3,3,4,4,4,4,3,2,3,2,2,2,2,1,4,4,1,3,3,5,3,5,3,3,3,4,4,4,3,2,1,5,3,2,3,3,3,3,2,4,4,2,2,3,4,
4/13/2022 16:07:00,4/13/2022 16:19:00,0,100,685,1,2022-04-13T16:19:0,R_3I5KzJZuoa6IKfp,41.9261,-71.3011,anonymous,EN,1,160050,5,5,5,4,4,5,4,1,4,4,5,4,4,3,3,2,3,2,3,3,4,4,2,3,2,1,5,4,4,3,3,4,4,4,3,3,3,3,3,4,2,1,3,1,3,,3,,4,4,5,4,5,2,2,1,4,4,3,3,,,,3,3,3,2,2,3,3,
4/13/2022 15:45:00,4/13/2022 17:42:00,0,100,7044,1,2022-04-13T17:42:0,R_2E134f74MLbdFQ3,41.9082,-71.1031,anonymous,EN,1,160035,5,3,4,4,3,5,3,2,4,4,4,4,2,2,4,3,4,4,3,4,4,5,4,4,4,4,5,3,3,3,3,3,3,3,3,2,5,4,1,2,3,3,2,3,5,3,4,3,4,4,4,5,5,1,1,1,4,3,2,2,1,2,2,3,4,3,2,3,2,3,
4/12/2022 8:28:00,4/12/2022 8:35:00,0,100,391,1,2022-04-12T8:35:0,R_vqolae7fuv3sYSd,42.80099487,-71.3085022,anonymous,EN,1,160320,5,4,5,4,4,5,4,5,4,3,4,4,4,3,4,4,3,4,3,5,4,3,3,3,3,3,3,3,3,3,3,2,2,1,1,4,3,2,3,4,3,2,1,2,3,4,2,2,2,2,2,1,4,3,3,3,2,1,2,1,2,2,2,3,2,2,4,5,3,3,
3/30/2022 14:33:00,3/30/2022 14:43:00,0,100,625,1,2022-03-30T14:43:0,R_3HAmYs8fGhXEY93,41.88600159,-71.34570313,anonymous,EN,1,160305,4,5,5,4,4,4,4,1,5,4,3,5,2,3,2,2,4,4,4,4,4,4,4,2,1,3,4,3,2,3,2,2,2,2,2,4,4,3,4,4,3,3,3,3,2,4,2,3,4,4,3,3,4,3,3,1,2,4,2,2,1,1,2,2,2,4,3,3,1,3,
4/6/2022 14:43:00,4/6/2022 14:56:00,0,100,773,1,2022-04-06T14:56:0,R_Z4E1JuBNMrIK4x3,41.9261,-71.3011,anonymous,EN,1,160505,3,5,3,4,2,5,2,5,4,3,4,2,3,2,2,3,4,1,1,3,3,2,2,2,1,2,2,2,2,2,1,1,3,2,2,2,2,3,2,3,2,1,2,2,3,4,3,4,2,2,2,4,2,3,3,1,3,3,2,3,3,2,2,1,1,2,4,5,2,5,
4/29/2022 14:36:00,4/29/2022 14:58:00,0,100,1319,1,2022-04-29T14:58:0,R_2Y8QahmaAZE3aJQ,41.9261,-71.3011,anonymous,EN,1,160040,5,5,5,3,4,2,3,1,5,4,4,4,1,1,1,2,1,2,4,1,1,2,2,2,2,4,4,4,3,3,4,3,3,3,3,2,3,2,1,3,3,1,1,2,3,3,4,4,3,3,3,3,3,3,2,3,2,2,2,2,2,3,4,2,3,3,3,3,3,3,
4/13/2022 17:34:00,4/13/2022 18:32:00,0,100,3518,1,2022-04-13T18:32:0,R_31mgYiqQPCiqK3L,41.9261,-71.3011,anonymous,EN,1,160050,5,4,5,4,3,3,2,1,4,3,5,3,1,2,3,2,4,3,4,3,3,1,3,4,3,4,4,4,4,3,4,3,3,4,1,3,3,3,2,4,4,2,5,3,,,,,2,3,4,4,1,4,3,2,4,3,,3,,,,1,2,1,3,3,4,4,
4/26/2022 6:12:00,4/26/2022 6:28:00,0,100,915,1,2022-04-26T6:28:0,R_qyy2LkRREeZ30RP,41.9261,-71.3011,anonymous,EN,1,160040,5,4,4,5,5,3,4,2,4,4,4,4,2,4,4,3,4,2,1,4,5,4,4,4,4,4,5,4,4,4,4,3,4,4,3,3,3,3,3,4,3,1,1,1,5,4,4,3,3,4,5,4,4,4,3,1,3,3,3,4,3,4,3,1,4,3,2,2,2,2,
4/13/2022 15:44:00,4/13/2022 16:01:00,0,100,981,1,2022-04-13T16:1:0,R_b88bBqWFfr75XCV,41.9261,-71.3011,anonymous,EN,1,160035,5,3,4,2,2,4,3,2,4,4,4,5,1,3,2,2,3,5,3,3,4,4,2,2,4,3,3,4,4,4,4,4,2,4,3,2,2,1,1,4,4,2,3,4,2,2,5,2,3,3,3,3,5,2,2,2,4,4,2,3,5,4,4,2,4,4,3,3,4,5,
4/27/2022 10:35:00,4/27/2022 10:48:00,0,100,757,1,2022-04-27T10:48:0,R_294akB1syeHtDty,41.9261,-71.3011,anonymous,EN,1,160050,5,5,5,4,4,3,3,5,5,4,5,5,3,3,3,2,3,3,4,4,4,4,3,3,3,3,3,4,4,4,5,5,3,3,3,5,5,4,5,5,5,2,4,4,,,,,4,5,3,5,5,3,3,1,4,4,3,3,,,,1,2,1,3,3,3,3,Make it  more applicable to the Early Learning Center.
4/14/2022 11:49:00,4/14/2022 12:20:00,0,100,1851,1,2022-04-14T12:20:0,R_WomLjs4cDMgZZzX,41.9261,-71.3011,anonymous,EN,1,160001,5,4,5,3,4,5,1,1,5,4,5,5,4,4,4,4,3,2,3,5,5,5,5,5,5,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,5,,,,,4,3,3,3,2,3,2,2,5,5,3,5,,,,3,3,3,2,2,3,3,
4/13/2022 16:06:00,4/13/2022 16:18:00,0,100,722,1,2022-04-13T16:18:0,R_R3uuKQndJCrYMkp,41.9261,-71.3011,anonymous,EN,1,160050,5,4,4,4,2,5,3,2,4,4,4,4,2,2,2,2,3,2,3,2,1,3,1,1,2,3,3,3,4,4,3,3,3,3,3,3,3,3,2,3,4,1,1,2,,,,,3,3,3,4,5,3,3,1,3,3,2,3,,,,3,3,1,2,2,5,5,
4/6/2022 14:52:00,4/6/2022 15:07:00,0,100,878,1,2022-04-06T15:7:0,R_qUsDRYJpZanKinD,41.9261,-71.3011,anonymous,EN,1,160505,5,5,5,4,3,2,3,1,5,5,4,5,2,2,1,2,2,1,2,4,4,4,4,4,1,4,3,4,4,4,4,4,4,3,3,3,3,2,2,1,3,3,3,2,3,4,4,4,3,2,2,3,2,3,2,2,2,3,2,3,3,3,3,4,3,4,3,4,3,4,
4/6/2022 14:43:00,4/6/2022 14:55:00,0,100,723,1,2022-04-06T14:55:0,R_10vFzhapyYNZsTI,42.3562,-71.0631,anonymous,EN,1,160505,5,4,4,2,2,5,4,5,3,3,4,5,2,4,2,2,2,1,3,3,1,1,3,3,1,2,2,2,2,4,3,2,3,2,3,2,2,2,1,1,3,3,2,2,3,4,3,3,3,4,5,4,3,3,3,2,3,3,3,3,3,3,4,3,4,5,2,4,2,4,
3/30/2022 11:30:00,3/30/2022 11:53:00,0,100,1392,1,2022-03-30T11:53:0,R_WBBDT4Y9keK7HdT,41.92610168,-71.30110168,anonymous,EN,1,160315,5,5,5,2,2,5,3,4,5,5,5,5,3,3,4,3,2,2,3,5,5,5,5,4,5,3,3,3,3,3,4,3,4,4,2,4,3,4,5,4,,,,,4,,4,,1,3,3,5,5,2,2,2,4,5,4,4,,,,3,4,4,3,3,3,3,
4/6/2022 16:13:00,4/6/2022 16:23:00,0,100,613,1,2022-04-06T16:23:0,R_2XnYZMotrMQrmzJ,41.5382,-72.8008,anonymous,EN,1,160505,5,5,5,2,2,3,4,2,5,5,5,5,1,2,2,1,3,3,5,3,3,3,3,4,3,4,4,4,3,4,3,3,4,4,4,3,3,4,4,4,5,4,5,5,4,,4,,4,4,4,3,4,1,3,1,4,4,2,4,,,,3,3,3,3,4,3,4,
4/12/2022 15:06:00,4/12/2022 15:17:00,0,72,659,0,2022-04-19T15:31:0,R_CZFH93o7ZLmo1B7,,,anonymous,EN,1,160315,3,2,3,,,,,,2,4,4,1,3,3,3,3,3,2,3,,,,3,4,1,2,2,1,2,3,3,1,3,3,3,,,,,,,,,,,,,,1,1,1,5,5,1,2,1,2,2,1,2,,,,,,,3,3,3,3,
4/6/2022 14:41:00,4/6/2022 14:53:00,0,100,753,1,2022-04-06T14:53:0,R_1ohU3WZMUNhc8Qc,41.9261,-71.3011,anonymous,EN,1,160505,5,5,5,2,2,5,3,1,4,4,3,4,1,2,2,2,3,3,3,4,3,5,1,4,1,4,4,4,2,3,3,3,2,2,3,3,2,3,2,3,3,3,3,3,3,4,3,3,4,4,3,3,5,1,2,2,3,3,2,4,2,2,2,5,4,4,4,4,3,3,
4/14/2022 13:53:00,4/14/2022 14:13:00,0,100,1202,1,2022-04-14T14:13:0,R_27gplwSEX7tSnjc,41.9261,-71.3011,anonymous,EN,1,160035,4,4,4,4,4,3,5,1,3,4,4,3,4,4,3,5,3,3,4,3,3,2,4,5,4,4,4,3,2,2,3,2,4,3,4,4,4,3,4,4,5,5,4,5,,,,,3,2,3,5,1,1,1,1,3,3,4,3,,,,4,4,4,4,5,3,3,
4/27/2022 14:46:00,4/27/2022 14:57:00,0,29,712,0,2022-05-04T19:23:0,R_eD79Z86Z0QOTasF,,,anonymous,EN,1,160050,,,,4,4,5,3,2,,,,,,,,,,,,,,,,,,,,,3,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,3,2,2,,,
4/6/2022 7:25:00,4/6/2022 9:08:00,0,100,6186,1,2022-04-06T9:8:0,R_VRmhmCjNalxC2hb,41.9261,-71.3011,anonymous,EN,1,160505,4,5,4,2,2,4,3,2,4,4,4,3,2,3,2,1,2,2,3,3,1,1,2,2,1,3,4,3,3,2,3,3,3,2,4,2,2,3,2,2,3,1,2,3,,,,,2,3,4,4,5,2,2,1,3,2,3,3,,,,2,3,2,4,5,4,5,Most academic supports are not empowered to alter the curriculum; we are simply expected to assist students with the assignments they already have (and sometimes lend emotional support in lieu of available counselors) rather than create new content ourselves. The other questions were fine.
4/13/2022 16:22:00,4/13/2022 16:32:00,0,100,633,1,2022-04-13T16:32:0,R_1pQeGt0HkHG8sAV,41.9261,-71.3011,anonymous,EN,1,160045,5,5,5,4,4,3,4,2,4,3,4,3,2,2,2,3,3,1,4,4,5,5,4,3,2,5,5,4,4,4,4,4,3,3,3,4,4,1,3,3,2,3,3,3,3,3,4,3,4,4,3,4,4,2,2,1,4,4,4,4,3,2,2,1,3,4,2,2,2,2,
4/13/2022 16:07:00,4/13/2022 16:25:00,0,100,1103,1,2022-04-13T16:25:0,R_3elCTRhaOAl2CD2,41.9261,-71.3011,anonymous,EN,1,160050,5,5,4,3,3,3,2,1,4,5,5,4,2,4,4,2,3,3,3,2,1,2,1,2,2,3,3,2,3,3,2,2,3,3,3,1,2,2,3,5,3,2,2,1,3,3,3,2,3,3,4,4,5,2,2,1,3,2,2,2,3,2,3,3,4,4,4,4,3,3,
3/30/2022 12:39:00,3/30/2022 12:51:00,0,100,758,1,2022-03-30T12:51:0,R_3PbpXztEaJI591H,41.92610168,-71.30110168,anonymous,EN,1,160315,5,5,5,4,4,3,3,1,4,4,4,4,2,2,2,3,3,4,3,4,4,4,4,4,4,2,3,2,3,4,3,2,3,3,3,3,5,4,1,4,4,1,2,4,4,4,3,4,2,1,1,2,3,3,3,1,4,3,3,3,1,2,2,3,3,3,3,4,3,4,
4/13/2022 15:45:00,4/13/2022 15:53:00,0,100,527,1,2022-04-13T15:53:0,R_1odmsR6dMNfG913,41.9261,-71.3011,anonymous,EN,1,160035,5,4,4,4,4,5,4,3,4,4,4,4,3,4,5,4,5,2,5,5,4,5,5,5,5,3,3,2,2,3,2,2,4,4,3,3,5,3,3,3,5,3,3,3,4,3,3,4,3,3,5,5,5,3,4,1,5,4,2,3,1,3,2,3,4,4,5,5,3,3,
4/6/2022 14:41:00,4/6/2022 14:52:00,0,100,671,1,2022-04-06T14:53:0,R_1g5rJOJRgqeGXXB,41.9261,-71.3011,anonymous,EN,1,160505,5,5,5,4,4,4,4,3,5,5,5,3,3,3,3,3,2,4,4,4,2,2,3,3,3,3,3,3,3,3,3,3,1,3,2,2,2,4,3,1,3,2,4,3,3,3,3,3,2,1,3,3,4,3,3,1,3,3,2,3,2,2,2,3,3,5,2,5,5,5,
4/13/2022 15:44:00,4/13/2022 15:54:00,0,100,589,1,2022-04-13T15:54:0,R_2WZnUvBjqlnBRcW,41.9261,-71.3011,anonymous,EN,1,160035,5,5,5,2,2,3,1,3,5,4,5,4,2,3,3,2,4,2,1,2,3,2,2,3,2,3,3,4,4,3,4,3,2,3,2,4,4,3,2,3,4,3,4,4,,,,,4,4,4,4,5,3,3,2,5,4,2,3,,,,4,4,1,3,3,3,3,
4/7/2022 8:36:00,4/7/2022 8:45:00,0,100,538,1,2022-04-07T8:45:0,R_qJBswEifri8aoc9,40.6627,-73.9138,anonymous,EN,1,160505,5,5,4,4,4,2,2,1,4,3,4,2,1,2,1,3,1,2,2,3,3,1,3,3,2,4,4,3,3,3,3,3,4,2,4,3,3,3,2,3,4,1,3,4,4,2,2,2,3,2,2,3,4,3,2,1,3,3,3,4,2,3,2,2,2,2,4,5,3,5,
3/30/2022 15:11:00,3/30/2022 15:20:00,0,100,530,1,2022-03-30T15:20:0,R_1FwUXinfk4jAQjg,41.92610168,-71.30110168,anonymous,EN,1,160315,4,4,4,4,3,4,1,,,,,,2,2,3,3,,,,5,4,4,,,,3,3,2,3,3,4,3,,,,3,3,3,2,3,3,1,4,4,,,,,,,,,5,3,2,1,2,2,1,2,,,,,,,4,4,4,4,
4/6/2022 14:42:00,4/6/2022 14:52:00,0,100,581,1,2022-04-06T14:52:0,R_1cTFK7TD0TrLrIm,41.9261,-71.3011,anonymous,EN,1,160505,4,4,4,2,2,4,2,1,3,3,3,3,2,1,2,3,3,4,3,1,3,1,1,1,1,2,2,2,2,2,2,1,1,1,3,3,2,1,3,2,2,3,1,1,2,2,3,1,3,3,4,4,2,4,3,1,3,3,3,2,3,3,3,1,2,2,3,5,3,5,
4/13/2022 18:40:00,4/13/2022 19:00:00,0,100,1167,1,2022-04-13T19:0:0,R_8qQkyv0zMJnFyNj,42.0774,-71.0446,anonymous,EN,1,160050,5,5,5,4,4,4,3,2,5,5,5,5,3,4,3,3,4,4,4,3,4,3,3,3,3,5,5,5,4,4,4,4,4,3,3,2,3,3,5,5,5,2,5,5,3,4,4,4,3,3,3,3,3,3,2,2,5,4,3,4,1,1,1,3,3,3,3,4,3,4,
4/13/2022 16:06:00,4/13/2022 16:15:00,0,100,587,1,2022-04-13T16:15:0,R_tGSI3sWNI2UcN5D,41.9261,-71.3011,anonymous,EN,1,160050,5,4,5,4,3,4,3,2,4,5,5,4,3,4,3,2,3,2,3,2,3,2,2,2,2,2,4,3,3,4,4,3,3,4,3,4,5,4,1,2,3,1,1,2,,,,,3,3,4,3,5,3,2,2,4,5,3,4,,,,2,3,2,3,3,3,3,
4/13/2022 16:05:00,4/13/2022 16:17:00,0,100,716,1,2022-04-13T16:17:0,R_2ze7TwCJHZIzRrq,41.9261,-71.3011,anonymous,EN,1,160050,3,5,5,3,2,5,4,3,5,4,4,4,2,2,2,3,3,3,2,2,2,3,3,2,3,5,5,4,4,4,4,2,3,4,3,3,4,2,3,4,4,3,4,2,4,,4,,4,2,4,2,5,3,2,2,2,3,3,4,,,,1,4,1,2,2,3,3,
3/30/2022 15:11:00,3/31/2022 8:28:00,0,100,62227,1,2022-03-31T8:28:0,R_12PfFIcuYidLThJ,41.92610168,-71.30110168,anonymous,EN,1,160315,5,5,5,2,2,4,2,1,4,4,4,4,2,3,1,3,2,2,1,3,3,4,4,3,2,2,2,2,2,2,2,2,4,3,3,3,3,3,4,3,4,3,4,4,,,,,2,3,3,3,5,2,2,1,3,3,2,3,,,,2,2,1,2,2,2,2,
4/12/2022 8:51:00,4/12/2022 10:13:00,0,100,4956,1,2022-04-12T10:13:0,R_3I4wMOmS7FWpQ8J,42.80099487,-71.3085022,anonymous,EN,1,160320,4,4,4,4,4,4,3,2,5,4,4,4,2,1,1,1,4,3,4,5,4,4,4,4,4,3,3,4,4,3,4,4,3,3,3,4,4,2,4,5,4,2,3,3,,,,,2,2,2,4,1,2,3,3,5,4,4,4,,,,2,3,1,3,3,3,4,
4/12/2022 8:09:00,4/12/2022 8:23:00,0,100,864,1,2022-04-12T8:23:0,R_AC07cheB0xItwnT,41.97390747,-71.32839966,anonymous,EN,1,160315,4,4,4,5,5,5,4,2,4,4,5,5,3,3,2,3,4,5,4,5,5,5,5,5,5,2,3,3,3,3,3,2,4,4,4,3,4,4,3,4,5,2,5,5,,,,,4,4,4,4,1,2,2,2,3,3,3,4,,,,2,3,3,3,4,3,4,"Not all of the questions are relevant to non-teaching staff. We are being pulled to complete sub work as there is a shortage of additional people to cover when teachers are out. Because of this, we do not have additional time to assist in helping with students who need additional help."
3/30/2022 14:34:00,3/30/2022 15:24:00,0,100,2964,1,2022-03-30T15:24:0,R_1gGXokfp7PreumW,41.88600159,-71.34570313,anonymous,EN,1,160305,5,5,5,5,4,3,5,1,4,4,4,3,3,5,3,3,4,3,5,5,4,5,4,3,3,3,4,3,3,3,3,2,3,3,3,5,4,3,3,5,4,2,4,2,4,3,4,3,1,2,4,3,5,2,3,1,3,3,2,2,3,3,3,4,3,2,3,4,2,3,
4/13/2022 16:05:00,4/13/2022 16:14:00,0,100,492,1,2022-04-13T16:14:0,R_115sMJXtlXF6Tpu,41.9261,-71.3011,anonymous,EN,1,160050,3,3,4,5,5,3,4,1,3,3,2,3,3,3,3,2,4,3,4,2,2,3,2,3,2,3,4,2,3,3,3,2,2,2,3,3,3,4,4,4,2,1,1,1,5,,2,,2,1,2,3,1,3,2,2,4,3,2,4,,,,3,3,2,5,5,3,3,
3/30/2022 14:38:00,3/30/2022 14:51:00,0,100,793,1,2022-03-30T14:51:0,R_30oh5dOgVKaYe0i,41.92610168,-71.30110168,anonymous,EN,1,160315,5,4,4,2,2,3,1,5,5,4,5,4,4,4,4,2,2,1,3,4,4,4,4,2,3,3,3,2,4,5,3,3,3,4,3,2,3,3,2,3,4,2,3,3,3,4,3,3,2,3,4,4,5,3,3,1,2,4,3,5,2,2,2,4,3,5,4,4,4,4,
4/27/2022 9:16:00,4/27/2022 9:25:00,0,100,544,1,2022-04-27T9:25:0,R_2YsUEHno78bPosH,41.9261,-71.3011,anonymous,EN,1,160050,5,4,5,5,5,5,4,3,5,5,5,5,2,3,3,3,4,5,5,5,5,5,4,5,5,3,3,4,5,4,4,3,4,4,3,3,5,5,1,5,4,3,4,4,4,,,,3,3,3,3,3,,,,4,4,4,5,,,,3,3,1,2,3,3,3,
4/13/2022 15:45:00,4/13/2022 15:57:00,0,100,745,1,2022-04-13T15:57:0,R_1q2FgA7pUSW2GFZ,41.9261,-71.3011,anonymous,EN,1,160035,5,3,4,4,2,1,1,1,4,4,3,3,2,3,3,2,2,1,2,3,4,4,3,3,3,4,4,3,3,3,3,3,2,2,1,1,3,3,1,2,3,1,1,3,4,2,2,2,2,2,4,4,3,2,2,1,2,3,1,2,1,2,1,1,2,1,3,3,3,3,
4/6/2022 14:47:00,4/6/2022 15:01:00,0,100,832,1,2022-04-06T15:1:0,R_6RqMEQnNzzdVLod,41.9261,-71.3011,anonymous,EN,1,160505,4,5,5,3,3,3,2,1,4,5,5,3,2,2,2,1,2,1,2,2,2,3,2,2,2,4,3,3,3,3,3,3,3,3,4,1,2,2,2,3,3,1,3,4,2,2,2,2,2,2,3,3,4,1,2,2,2,2,2,2,2,2,2,3,2,4,4,5,3,4,
3/30/2022 14:57:00,3/30/2022 15:07:00,0,100,622,1,2022-03-30T15:7:0,R_DIFK7epfjBE9HsB,41.92610168,-71.30110168,anonymous,EN,1,160315,5,5,5,4,3,5,4,2,5,5,5,4,2,2,2,3,3,3,3,5,5,5,5,4,3,4,4,1,3,4,2,1,3,4,3,3,3,3,2,3,3,2,3,3,3,3,4,4,3,3,3,3,3,2,3,1,5,5,3,4,3,3,3,3,3,3,3,3,3,3,
